time,groundspeed
2022-07-17T18:45:01.047,165.7
2022-07-17T18:45:10.023,162.8
2022-07-17T18:45:11.016,160.6
2022-07-17T18:45:11.883,156.6
2022-07-17T18:45:12.828,153.7
2022-07-17T18:45:13.867,148.3
2022-07-17T18:45:14.938,146.9
2022-07-17T18:45:15.969,132.6
2022-07-17T18:45:16.398,124.7
2022-07-17T18:45:17.320,121.1
2022-07-17T18:45:18.344,122.4
2022-07-17T18:45:19.469,121.2
2022-07-17T18:45:20.359,110.0
2022-07-17T18:45:20.820,118.9
2022-07-17T18:45:21.938,117.8
2022-07-17T18:45:22.945,126.9
2022-07-17T18:45:24.000,123.5
2022-07-17T18:45:25.094,129.9
2022-07-17T18:45:26.102,140.4
2022-07-17T18:45:27.273,156.5
2022-07-17T18:45:28.266,171.3
2022-07-17T18:45:29.156,180.0
2022-07-17T18:45:30.070,185.5
2022-07-17T18:45:31.055,191.5
2022-07-17T18:45:32.141,194.5
2022-07-17T18:45:33.055,191.4
2022-07-17T18:45:33.883,185.9
2022-07-17T18:45:34.875,184.2
2022-07-17T18:45:35.883,182.2
2022-07-17T18:45:36.820,182.7
2022-07-17T18:45:37.734,177.7
2022-07-17T18:45:38.734,171.9
2022-07-17T18:45:39.844,155.7
2022-07-17T18:45:40.719,153.6
2022-07-17T18:45:41.672,155.1
2022-07-17T18:45:42.648,156.3
2022-07-17T18:45:43.656,149.4
2022-07-17T18:45:44.734,141.4
2022-07-17T18:45:45.625,146.6
2022-07-17T18:45:46.539,146.2
2022-07-17T18:45:47.711,150.9
2022-07-17T18:45:48.750,145.6
2022-07-17T18:45:50.211,147.3
2022-07-17T18:45:51.188,143.8
2022-07-17T18:45:52.469,147.1
2022-07-17T18:45:53.445,142.7
2022-07-17T18:45:54.430,145.9
2022-07-17T18:45:55.383,140.2
2022-07-17T18:45:56.406,146.1
2022-07-17T18:45:57.336,141.4
2022-07-17T18:45:58.250,141.0
2022-07-17T18:45:59.195,138.4
2022-07-17T18:46:00.273,136.0
2022-07-17T18:46:01.320,140.9
2022-07-17T18:46:02.336,137.1
2022-07-17T18:46:03.313,139.9
2022-07-17T18:46:04.289,138.6
2022-07-17T18:46:05.250,140.7
2022-07-17T18:46:07.570,140.2
2022-07-17T18:46:09.164,139.3
2022-07-17T18:46:10.086,143.3
2022-07-17T18:46:11.688,151.8
2022-07-17T18:46:12.539,159.0
2022-07-17T18:46:13.656,161.3
2022-07-17T18:46:14.719,165.6
2022-07-17T18:46:15.867,165.8
2022-07-17T18:46:16.891,168.5
2022-07-17T18:46:17.922,166.6
2022-07-17T18:46:18.844,163.6
2022-07-17T18:46:19.914,161.7
2022-07-17T18:46:21.547,155.1
2022-07-17T18:46:22.570,154.7
2022-07-17T18:46:23.586,150.9
2022-07-17T18:46:24.578,145.7
2022-07-17T18:46:25.617,146.2
2022-07-17T18:46:26.539,143.6
2022-07-17T18:46:27.438,142.0
2022-07-17T18:46:28.930,141.4
2022-07-17T18:46:29.969,140.1
2022-07-17T18:46:30.961,140.0
2022-07-17T18:46:31.813,140.4
2022-07-17T18:46:32.742,140.4
2022-07-17T18:46:33.695,142.4
2022-07-17T18:46:34.797,138.3
2022-07-17T18:46:35.773,137.4
2022-07-17T18:46:36.883,135.3
2022-07-17T18:46:37.781,129.8
2022-07-17T18:46:38.813,131.8
2022-07-17T18:46:40.148,131.3
2022-07-17T18:46:41.164,131.7
2022-07-17T18:46:42.242,126.7
2022-07-17T18:46:43.367,123.1
2022-07-17T18:46:44.352,124.1
2022-07-17T18:46:45.352,123.1
2022-07-17T18:46:47.805,126.7
2022-07-17T18:46:48.836,121.5
2022-07-17T18:46:49.719,127.4
2022-07-17T18:46:50.852,123.2
2022-07-17T18:46:51.867,127.8
2022-07-17T18:46:52.883,124.4
2022-07-17T18:46:53.828,125.8
2022-07-17T18:46:54.688,125.6
2022-07-17T18:46:56.180,126.7
2022-07-17T18:46:57.172,128.2
2022-07-17T18:46:58.242,124.8
2022-07-17T18:46:59.063,121.3
2022-07-17T18:47:00.133,114.0
2022-07-17T18:47:01.102,114.2
2022-07-17T18:47:01.945,108.3
2022-07-17T18:47:02.977,112.6
2022-07-17T18:47:04.086,107.4
2022-07-17T18:47:05.508,109.3
2022-07-17T18:47:06.477,109.3
2022-07-17T18:47:07.602,109.0
2022-07-17T18:47:08.594,107.8
2022-07-17T18:47:09.992,104.1
2022-07-17T18:47:25.289,99.3
2022-07-17T18:47:26.313,100.2
2022-07-17T18:47:27.250,99.3
2022-07-17T18:47:28.336,101.8
2022-07-17T18:47:29.828,97.4
2022-07-17T18:47:31.445,94.4
2022-07-17T18:47:32.438,97.6
2022-07-17T18:47:33.438,95.7
2022-07-17T18:47:34.523,100.3
2022-07-17T18:47:36.031,96.2
2022-07-17T18:47:36.938,99.2
2022-07-17T18:47:38.883,98.3
2022-07-17T18:47:39.805,100.9
2022-07-17T18:47:40.859,101.0
2022-07-17T18:47:41.898,102.4
2022-07-17T18:47:42.750,101.7
2022-07-17T18:47:43.789,103.0
2022-07-17T18:47:44.859,102.0
2022-07-17T18:47:45.742,100.4
2022-07-17T18:47:46.789,103.2
2022-07-17T18:47:48.219,99.4
2022-07-17T18:47:49.211,105.4
2022-07-17T18:47:50.227,102.6
2022-07-17T18:47:51.164,105.1
2022-07-17T18:47:52.195,102.7
2022-07-17T18:47:53.078,101.7
2022-07-17T18:47:54.219,105.3
2022-07-17T18:47:55.305,107.4
2022-07-17T18:47:56.828,105.3
2022-07-17T18:47:57.797,101.8
2022-07-17T18:47:58.813,100.4
2022-07-17T18:48:00.352,107.4
2022-07-17T18:48:01.438,105.8
2022-07-17T18:48:02.500,106.4
2022-07-17T18:48:03.430,102.5
2022-07-17T18:48:04.344,102.2
2022-07-17T18:48:05.180,102.9
2022-07-17T18:48:06.125,100.3
2022-07-17T18:48:07.094,100.3
2022-07-17T18:48:08.188,98.1
2022-07-17T18:48:10.266,97.4
2022-07-17T18:48:11.281,98.1
2022-07-17T18:48:12.305,100.2
2022-07-17T18:48:13.297,103.3
2022-07-17T18:48:14.250,104.0
2022-07-17T18:48:15.383,104.0
2022-07-17T18:48:16.281,103.4
2022-07-17T18:48:17.289,109.1
2022-07-17T18:48:18.430,103.8
2022-07-17T18:48:19.320,109.6
2022-07-17T18:48:20.375,104.6
2022-07-17T18:48:21.313,113.4
2022-07-17T18:48:22.438,111.5
2022-07-17T18:48:23.430,114.5
2022-07-17T18:48:24.453,114.0
2022-07-17T18:48:25.531,110.9
2022-07-17T18:48:26.719,117.4
2022-07-17T18:48:27.719,109.8
2022-07-17T18:48:28.805,115.3
2022-07-17T18:48:29.727,111.2
2022-07-17T18:48:30.586,116.7
2022-07-17T18:48:32.172,116.3
2022-07-17T18:48:33.250,113.2
2022-07-17T18:48:34.148,112.3
2022-07-17T18:48:35.188,110.5
2022-07-17T18:48:36.258,108.4
2022-07-17T18:48:37.219,107.6
2022-07-17T18:48:38.266,109.1
2022-07-17T18:48:39.273,109.0
2022-07-17T18:48:40.164,109.1
2022-07-17T18:48:41.156,110.3
2022-07-17T18:48:42.031,111.1
2022-07-17T18:48:43.055,111.1
2022-07-17T18:48:43.992,108.0
2022-07-17T18:48:45.039,109.6
2022-07-17T18:48:46.055,111.1
2022-07-17T18:48:46.992,113.0
2022-07-17T18:48:48.063,114.9
2022-07-17T18:48:49.242,116.8
2022-07-17T18:48:50.281,121.4
2022-07-17T18:48:51.727,124.3
2022-07-17T18:48:52.750,127.0
2022-07-17T18:48:53.859,129.4
2022-07-17T18:48:54.922,132.0
2022-07-17T18:48:55.891,142.5
2022-07-17T18:48:56.945,144.4
2022-07-17T18:48:58.477,155.7
2022-07-17T18:48:59.336,146.6
2022-07-17T18:49:00.297,149.5
2022-07-17T18:49:01.227,134.6
2022-07-17T18:49:02.219,128.1
2022-07-17T18:49:03.227,101.5
2022-07-17T18:49:04.180,77.3
2022-07-17T18:49:06.258,49.6
2022-07-17T18:49:07.828,32.4
2022-07-17T18:49:08.727,22.5
2022-07-17T18:49:09.906,16.8
2022-07-17T18:49:10.930,10.6
2022-07-17T18:49:11.953,6.9
2022-07-17T18:49:14.508,5.1
2022-07-17T18:49:15.539,12.3
2022-07-17T18:49:16.586,32.0
2022-07-17T18:49:17.500,65.6
2022-07-17T18:49:18.578,105.1
2022-07-17T18:49:19.672,131.5
2022-07-17T18:49:20.664,146.1
2022-07-17T18:49:21.688,154.1
2022-07-17T18:49:22.633,154.6
2022-07-17T18:49:23.969,158.7
2022-07-17T18:49:24.938,148.3
2022-07-17T18:49:25.914,155.4
2022-07-17T18:49:26.961,151.7
2022-07-17T18:49:27.977,160.0
2022-07-17T18:49:28.945,157.5
2022-07-17T18:49:29.938,156.6
2022-07-17T18:49:30.930,150.1
2022-07-17T18:49:31.977,136.7
2022-07-17T18:49:33.000,117.8
2022-07-17T18:49:34.477,90.3
2022-07-17T18:49:35.391,64.7
2022-07-17T18:49:36.266,45.8
2022-07-17T18:49:37.375,30.3
2022-07-17T18:49:38.945,21.1
2022-07-17T18:49:39.922,12.9
2022-07-17T18:49:40.961,14.8
2022-07-17T18:49:42.086,21.2
2022-07-17T18:49:43.516,26.4
2022-07-17T18:49:44.438,30.9
2022-07-17T18:49:45.414,24.6
2022-07-17T18:49:46.453,19.3
2022-07-17T18:49:47.508,11.9
2022-07-17T18:49:48.406,30.4
2022-07-17T18:49:49.344,56.3
2022-07-17T18:49:50.328,95.2
2022-07-17T18:49:51.469,118.1
2022-07-17T18:49:52.500,145.6
2022-07-17T18:49:53.539,153.9
2022-07-17T18:49:54.539,156.1
2022-07-17T18:49:55.555,147.7
2022-07-17T18:49:56.594,149.1
2022-07-17T18:49:57.563,147.8
2022-07-17T18:49:59.156,139.2
2022-07-17T18:50:00.203,131.4
2022-07-17T18:50:01.688,125.9
2022-07-17T18:50:02.727,122.8
2022-07-17T18:50:04.258,115.1
2022-07-17T18:50:05.195,110.6
2022-07-17T18:50:06.242,105.3
2022-07-17T18:50:07.289,106.1
2022-07-17T18:50:08.914,103.6
2022-07-17T18:50:09.914,111.4
2022-07-17T18:50:11.453,110.1
2022-07-17T18:50:12.383,115.5
2022-07-17T18:50:13.273,121.3
2022-07-17T18:50:14.336,129.6
2022-07-17T18:50:15.484,133.4
2022-07-17T18:50:16.609,141.4
2022-07-17T18:50:17.547,143.5
2022-07-17T18:50:18.656,139.5
2022-07-17T18:50:19.766,119.6
2022-07-17T18:50:20.813,97.2
2022-07-17T18:50:21.820,68.7
2022-07-17T18:50:22.750,38.4
2022-07-17T18:50:23.797,16.8
2022-07-17T18:50:24.703,7.7
2022-07-17T18:50:25.680,6.4
2022-07-17T18:50:27.547,9.1
2022-07-17T18:50:28.539,11.6
2022-07-17T18:50:29.500,12.3
2022-07-17T18:50:30.563,16.1
2022-07-17T18:50:31.477,13.6
2022-07-17T18:50:32.477,18.4
2022-07-17T18:50:33.523,15.4
2022-07-17T18:50:35.953,25.1
2022-07-17T18:50:36.922,39.8
2022-07-17T18:50:37.836,72.3
2022-07-17T18:50:38.836,111.4
2022-07-17T18:50:39.727,138.6
2022-07-17T18:50:40.227,154.2
2022-07-17T18:50:41.281,161.2
2022-07-17T18:50:42.250,166.0
2022-07-17T18:50:43.273,165.8
2022-07-17T18:50:44.320,153.4
2022-07-17T18:50:45.578,145.2
2022-07-17T18:50:46.695,139.7
2022-07-17T18:50:47.648,135.9
2022-07-17T18:50:48.828,130.4
2022-07-17T18:50:49.789,120.0
2022-07-17T18:50:50.891,119.5
2022-07-17T18:50:51.953,118.1
2022-07-17T18:50:53.664,116.2
2022-07-17T18:50:54.703,115.4
2022-07-17T18:50:55.719,113.7
2022-07-17T18:50:56.820,111.9
2022-07-17T18:50:57.703,109.5
2022-07-17T18:50:58.695,110.5
2022-07-17T18:50:59.594,116.3
2022-07-17T18:51:00.453,111.6
2022-07-17T18:51:01.391,114.1
2022-07-17T18:51:02.492,113.5
2022-07-17T18:51:03.484,124.0
2022-07-17T18:51:04.539,125.4
2022-07-17T18:51:05.523,128.2
2022-07-17T18:51:06.461,130.7
2022-07-17T18:51:07.430,136.5
2022-07-17T18:51:08.414,117.4
2022-07-17T18:51:23.453,81.3
2022-07-17T18:51:24.984,42.3
2022-07-17T18:51:26.023,24.2
