2022-07-17T18:45:01.398,194.8
2022-07-17T18:45:01.805,194.7
2022-07-17T18:45:02.398,194.5
2022-07-17T18:45:02.859,194.4
2022-07-17T18:45:03.594,194.5
2022-07-17T18:45:03.938,194.5
2022-07-17T18:45:04.398,194.6
2022-07-17T18:45:05.039,194.8
2022-07-17T18:45:05.594,195.0
2022-07-17T18:45:06.055,195.1
2022-07-17T18:45:07.039,195.3
2022-07-17T18:45:08.164,195.4
2022-07-17T18:45:08.797,195.5
2022-07-17T18:45:09.164,195.5
2022-07-17T18:45:09.594,195.5
2022-07-17T18:45:10.195,195.5
2022-07-17T18:45:11.195,195.4
2022-07-17T18:45:12.406,195.1
2022-07-17T18:45:13.195,194.8
2022-07-17T18:45:13.492,194.5
2022-07-17T18:45:14.414,194.2
2022-07-17T18:45:14.797,194.1
2022-07-17T18:45:15.313,194.0
2022-07-17T18:45:15.594,193.9
2022-07-17T18:45:16.273,193.9
2022-07-17T18:45:16.594,193.9
2022-07-17T18:45:17.180,193.9
2022-07-17T18:45:18.102,194.0
2022-07-17T18:45:18.398,194.1
2022-07-17T18:45:19.070,194.2
2022-07-17T18:45:19.398,194.3
2022-07-17T18:45:20.117,194.4
2022-07-17T18:45:20.797,194.4
2022-07-17T18:45:21.172,194.5
2022-07-17T18:45:22.117,194.5
2022-07-17T18:45:22.594,194.6
2022-07-17T18:45:22.945,194.6
2022-07-17T18:45:23.375,194.7
2022-07-17T18:45:23.797,194.8
2022-07-17T18:45:24.422,194.9
2022-07-17T18:45:24.859,194.9
2022-07-17T18:45:25.195,195.0
2022-07-17T18:45:25.453,195.0
2022-07-17T18:45:25.961,194.9
2022-07-17T18:45:26.398,194.9
2022-07-17T18:45:27.055,194.8
2022-07-17T18:45:27.586,194.7
2022-07-17T18:45:27.992,194.6
2022-07-17T18:45:28.398,194.5
2022-07-17T18:45:29.125,194.4
2022-07-17T18:45:29.594,194.3
2022-07-17T18:45:30.227,194.3
2022-07-17T18:45:30.813,194.4
2022-07-17T18:45:31.984,194.5
2022-07-17T18:45:32.563,194.6
2022-07-17T18:45:33.031,194.6
2022-07-17T18:45:33.492,194.7
2022-07-17T18:45:34.055,194.7
2022-07-17T18:45:34.539,194.8
2022-07-17T18:45:35.055,194.8
2022-07-17T18:45:35.547,194.9
2022-07-17T18:45:36.094,195.0
2022-07-17T18:45:36.398,195.0
2022-07-17T18:45:37.094,195.0
2022-07-17T18:45:37.398,195.0
2022-07-17T18:45:38.141,194.8
2022-07-17T18:45:38.711,194.6
2022-07-17T18:45:39.164,194.2
2022-07-17T18:45:39.703,193.6
2022-07-17T18:45:40.234,193.1
2022-07-17T18:45:40.594,192.6
2022-07-17T18:45:41.156,192.2
2022-07-17T18:45:41.570,191.9
2022-07-17T18:45:42.195,191.7
2022-07-17T18:45:42.594,191.5
2022-07-17T18:45:43.078,191.4
2022-07-17T18:45:43.641,191.4
2022-07-17T18:45:44.172,191.4
2022-07-17T18:45:44.625,191.5
2022-07-17T18:45:45.148,191.6
2022-07-17T18:45:45.555,191.8
2022-07-17T18:45:45.977,192.0
2022-07-17T18:45:46.406,192.2
2022-07-17T18:45:46.984,192.3
2022-07-17T18:45:47.484,192.4
2022-07-17T18:45:47.797,192.5
2022-07-17T18:45:48.070,192.6
2022-07-17T18:45:48.602,192.7
2022-07-17T18:45:49.078,192.7
2022-07-17T18:45:49.500,192.6
2022-07-17T18:45:50.102,192.5
2022-07-17T18:45:50.586,192.2
2022-07-17T18:45:51.031,192.0
2022-07-17T18:45:51.438,191.7
2022-07-17T18:45:51.797,191.4
2022-07-17T18:45:52.398,191.1
2022-07-17T18:45:53.023,190.8
2022-07-17T18:45:53.398,190.5
2022-07-17T18:45:54.148,190.1
2022-07-17T18:45:54.594,189.8
2022-07-17T18:45:55.023,189.5
2022-07-17T18:45:55.438,189.3
2022-07-17T18:45:55.797,189.0
2022-07-17T18:45:56.516,188.8
2022-07-17T18:45:56.984,188.6
2022-07-17T18:45:57.531,188.3
2022-07-17T18:45:58.023,188.2
2022-07-17T18:45:58.570,188.0
2022-07-17T18:45:59.156,187.9
2022-07-17T18:45:59.617,187.8
2022-07-17T18:46:00.055,187.8
2022-07-17T18:46:00.539,187.8
