time,groundspeed
2022-07-17T18:52:00.586,100
2022-07-17T18:52:01.798,100
2022-07-17T18:52:02.659,100
2022-07-17T18:52:03.861,100
2022-07-17T18:52:04.872,100
2022-07-17T18:52:05.483,100
2022-07-17T18:52:07.034,100
2022-07-17T18:52:07.896,100
2022-07-17T18:52:08.406,100
2022-07-17T18:52:09.969,100
2022-07-17T18:52:11.030,101
2022-07-17T18:52:11.390,101
2022-07-17T18:52:12.902,100
2022-07-17T18:52:13.663,101
2022-07-17T18:52:15.115,101
2022-07-17T18:52:15.866,101
2022-07-17T18:52:16.727,101
2022-07-17T18:52:17.688,101
2022-07-17T18:52:18.949,101
2022-07-17T18:52:19.560,101
2022-07-17T18:52:20.921,101
2022-07-17T18:52:22.134,101
2022-07-17T18:52:23.146,101
2022-07-17T18:52:25.159,100
2022-07-17T18:52:25.569,100
2022-07-17T18:52:26.930,100
2022-07-17T18:52:28.141,100
2022-07-17T18:52:28.802,100
2022-07-17T18:52:29.965,100
2022-07-17T18:52:30.918,99
2022-07-17T18:52:31.930,99
2022-07-17T18:52:33.091,99
2022-07-17T18:52:33.903,100
2022-07-17T18:52:34.464,100
2022-07-17T18:52:35.476,100
2022-07-17T18:52:36.789,100
2022-07-17T18:52:37.650,100
2022-07-17T18:52:38.951,100
2022-07-17T18:52:39.963,101
2022-07-17T18:52:40.874,101
2022-07-17T18:52:41.535,101
2022-07-17T18:52:42.787,102
2022-07-17T18:52:43.498,102
2022-07-17T18:52:44.510,103
2022-07-17T18:52:45.571,104
2022-07-17T18:52:47.033,103
2022-07-17T18:52:47.484,104
2022-07-17T18:52:48.946,105
2022-07-17T18:52:50.007,106
2022-07-17T18:52:50.818,107
2022-07-17T18:52:51.429,108
2022-07-17T18:52:52.890,110
2022-07-17T18:52:53.541,111
2022-07-17T18:52:54.993,111
2022-07-17T18:52:55.454,112
2022-07-17T18:52:57.066,113
2022-07-17T18:52:57.917,113
2022-07-17T18:52:59.128,110
2022-07-17T18:52:59.989,110
2022-07-17T18:53:01.210,111
2022-07-17T18:53:01.411,111
2022-07-17T18:53:02.973,110
2022-07-17T18:53:03.634,110
2022-07-17T18:53:04.445,110
2022-07-17T18:53:05.757,111
2022-07-17T18:53:06.658,110
2022-07-17T18:53:07.970,110
2022-07-17T18:53:08.730,110
2022-07-17T18:53:09.593,109
2022-07-17T18:53:11.158,109
2022-07-17T18:53:11.669,108
2022-07-17T18:53:12.972,108
2022-07-17T18:53:13.684,107
2022-07-17T18:53:14.797,108
2022-07-17T18:53:15.709,108
2022-07-17T18:53:16.420,107
2022-07-17T18:53:17.923,107
2022-07-17T18:53:18.634,107
2022-07-17T18:53:19.546,107
2022-07-17T18:53:20.607,107
2022-07-17T18:53:22.118,107
2022-07-17T18:53:23.030,107
2022-07-17T18:53:24.141,108
2022-07-17T18:53:24.602,107
2022-07-17T18:53:25.864,107
2022-07-17T18:53:27.126,107
2022-07-17T18:53:27.486,107
2022-07-17T18:53:29.200,107
2022-07-17T18:53:29.450,107
2022-07-17T18:53:30.511,107
2022-07-17T18:53:32.074,107
2022-07-17T18:53:32.835,107
2022-07-17T18:53:33.997,107
2022-07-17T18:53:34.808,107
2022-07-17T18:53:35.618,107
2022-07-17T18:53:36.769,107
2022-07-17T18:53:37.722,108
2022-07-17T18:53:38.533,108
2022-07-17T18:53:39.495,108
2022-07-17T18:53:40.456,108
2022-07-17T18:53:41.419,108
2022-07-17T18:53:42.571,108
2022-07-17T18:53:43.733,108
2022-07-17T18:53:44.685,108
2022-07-17T18:53:45.447,108
2022-07-17T18:53:46.408,108
2022-07-17T18:53:47.972,108
2022-07-17T18:53:48.524,108
2022-07-17T18:53:49.675,108
2022-07-17T18:53:51.037,108
2022-07-17T18:53:51.999,108
2022-07-17T18:53:52.711,108
2022-07-17T18:53:53.873,108
2022-07-17T18:53:55.194,108
2022-07-17T18:53:55.795,108
2022-07-17T18:53:56.856,108
2022-07-17T18:53:57.850,108
2022-07-17T18:53:58.911,108
2022-07-17T18:54:00.123,108
2022-07-17T18:54:00.784,108
2022-07-17T18:54:01.845,109
2022-07-17T18:54:02.857,109
2022-07-17T18:54:03.518,109
2022-07-17T18:54:04.920,109
2022-07-17T18:54:05.781,109
2022-07-17T18:54:06.943,109
2022-07-17T18:54:08.155,110
2022-07-17T18:54:08.566,110
2022-07-17T18:54:09.427,110
2022-07-17T18:54:10.854,110
2022-07-17T18:54:11.440,110
2022-07-17T18:54:12.442,111
2022-07-17T18:54:14.106,111
2022-07-17T18:54:14.518,112
2022-07-17T18:54:15.530,112
2022-07-17T18:54:16.542,112
2022-07-17T18:54:18.205,113
2022-07-17T18:54:18.556,113
2022-07-17T18:54:19.818,113
2022-07-17T18:54:20.779,113
2022-07-17T18:54:22.041,113
2022-07-17T18:54:22.802,113
2022-07-17T18:54:23.413,113
2022-07-17T18:54:24.765,113
2022-07-17T18:54:25.434,113
2022-07-17T18:54:26.988,114
2022-07-17T18:54:27.648,114
2022-07-17T18:54:28.709,114
2022-07-17T18:54:30.023,114
2022-07-17T18:54:30.533,114
2022-07-17T18:54:31.595,114
2022-07-17T18:54:32.896,114
2022-07-17T18:54:33.557,114
2022-07-17T18:54:34.818,114
2022-07-17T18:54:35.569,114
2022-07-17T18:54:37.033,114
2022-07-17T18:54:38.045,114
2022-07-17T18:54:38.706,114
2022-07-17T18:54:39.419,114
2022-07-17T18:54:40.872,114
2022-07-17T18:54:42.134,115
2022-07-17T18:54:42.595,115
2022-07-17T18:54:43.507,115
2022-07-17T18:54:44.518,115
2022-07-17T18:54:45.829,115
2022-07-17T18:54:46.440,115
2022-07-17T18:54:48.212,115
2022-07-17T18:54:48.563,115
2022-07-17T18:54:49.666,115
2022-07-17T18:54:50.880,115
2022-07-17T18:54:51.993,115
2022-07-17T18:54:52.954,115
2022-07-17T18:54:53.915,115
2022-07-17T18:54:54.466,115
2022-07-17T18:54:55.777,115
2022-07-17T18:54:56.939,115
2022-07-17T18:54:57.450,115
2022-07-17T18:54:58.612,115
2022-07-17T18:54:59.573,115
2022-07-17T18:55:00.485,116
2022-07-17T18:55:01.646,116
2022-07-17T18:55:03.098,115
2022-07-17T18:55:03.859,115
2022-07-17T18:55:04.771,115
2022-07-17T18:55:05.782,115
2022-07-17T18:55:06.833,115
2022-07-17T18:55:07.794,115
2022-07-17T18:55:09.056,115
2022-07-17T18:55:09.466,114
2022-07-17T18:55:10.928,114
2022-07-17T18:55:12.090,114
2022-07-17T18:55:12.540,114
2022-07-17T18:55:13.502,114
2022-07-17T18:55:15.163,114
2022-07-17T18:55:16.125,114
2022-07-17T18:55:16.986,114
2022-07-17T18:55:17.587,114
2022-07-17T18:55:19.209,114
2022-07-17T18:55:20.221,113
2022-07-17T18:55:21.072,113
2022-07-17T18:55:21.824,113
2022-07-17T18:55:22.985,114
