Time,Longitude,Latitude,ortho_fit
2022-07-17T18:47:34.625,-115.191135,36.204393,2167
2022-07-17T18:47:35.695,-115.191114,36.204371,2167
2022-07-17T18:47:37.828,-115.191135,36.204393,2167
2022-07-17T18:47:38.813,-115.191114,36.204371,2167
2022-07-17T18:47:39.867,-115.191135,36.204393,2167
2022-07-17T18:47:41.773,-115.191114,36.204371,2167
2022-07-17T18:47:43.852,-115.191135,36.204393,2167
2022-07-17T18:47:45.797,-115.191114,36.204371,2167
2022-07-17T18:47:46.781,-115.191135,36.204393,2167
2022-07-17T18:47:47.711,-115.191114,36.204371,2167
2022-07-17T18:47:48.703,-115.191135,36.204393,2167
