time,groundspeed
2022-07-17T18:50:42.414,220.9
2022-07-17T18:50:43.344,216.0
2022-07-17T18:50:44.508,224.2
2022-07-17T18:50:45.586,217.2
2022-07-17T18:50:46.977,216.3
2022-07-17T18:50:47.906,216.3
2022-07-17T18:50:48.977,217.5
2022-07-17T18:50:49.844,217.7
2022-07-17T18:50:50.773,213.4
2022-07-17T18:50:51.688,215.6
2022-07-17T18:50:52.836,218.1
2022-07-17T18:50:53.844,217.2
2022-07-17T18:50:54.773,208.7
2022-07-17T18:50:55.719,212.5
2022-07-17T18:50:56.547,212.3
2022-07-17T18:50:57.594,217.1
2022-07-17T18:50:58.680,208.4
2022-07-17T18:50:59.797,217.9
2022-07-17T18:51:00.930,212.2
2022-07-17T18:51:01.844,215.6
2022-07-17T18:51:02.836,207.1
2022-07-17T18:51:03.766,208.4
2022-07-17T18:51:04.898,204.0
2022-07-17T18:51:05.805,209.6
2022-07-17T18:51:06.859,208.7
2022-07-17T18:51:07.789,208.4
2022-07-17T18:51:23.117,202.6
2022-07-17T18:51:24.273,196.5
2022-07-17T18:51:25.359,195.8
2022-07-17T18:51:26.344,188.1
2022-07-17T18:51:27.273,191.1
2022-07-17T18:51:28.344,181.5
2022-07-17T18:51:29.219,184.3
2022-07-17T18:51:30.148,179.7
2022-07-17T18:51:31.055,181.8
2022-07-17T18:51:32.203,178.5
2022-07-17T18:51:34.938,178.4
2022-07-17T18:51:35.859,176.5
2022-07-17T18:51:36.688,179.0
2022-07-17T18:51:37.734,169.9
2022-07-17T18:51:38.820,176.6
2022-07-17T18:51:39.938,166.9
2022-07-17T18:51:41.070,172.1
2022-07-17T18:51:41.984,164.8
2022-07-17T18:51:42.977,169.2
2022-07-17T18:51:43.906,168.7
2022-07-17T18:51:44.977,170.4
2022-07-17T18:51:45.844,162.5
2022-07-17T18:51:46.898,161.0
2022-07-17T18:51:47.805,162.0
2022-07-17T18:51:48.859,163.1
2022-07-17T18:51:49.789,167.2
2022-07-17T18:51:50.727,157.0
2022-07-17T18:51:51.555,156.9
2022-07-17T18:51:52.609,151.2
2022-07-17T18:51:53.688,154.6
2022-07-17T18:51:54.805,160.0
2022-07-17T18:51:55.938,154.6
2022-07-17T18:51:56.859,152.7
2022-07-17T18:51:57.766,147.2
2022-07-17T18:51:58.914,152.9
2022-07-17T18:51:59.930,149.9
2022-07-17T18:52:01.086,147.0
2022-07-17T18:52:02.164,141.3
2022-07-17T18:52:03.109,144.1
2022-07-17T18:52:04.484,143.9
2022-07-17T18:52:05.555,148.1
2022-07-17T18:52:06.430,144.1
2022-07-17T18:52:07.359,143.2
2022-07-17T18:52:08.289,143.2
2022-07-17T18:52:09.227,145.8
2022-07-17T18:52:10.055,146.7
2022-07-17T18:52:11.109,142.4
2022-07-17T18:52:12.188,140.5
2022-07-17T18:52:13.305,145.4
2022-07-17T18:52:14.438,143.9
2022-07-17T18:52:15.359,146.6
2022-07-17T18:52:16.344,141.5
2022-07-17T18:52:17.273,140.8
2022-07-17T18:52:18.289,142.1
2022-07-17T18:52:19.219,146.2
2022-07-17T18:52:20.125,146.1
2022-07-17T18:52:21.273,142.8
2022-07-17T18:52:22.289,139.2
2022-07-17T18:52:23.445,141.9
2022-07-17T18:52:24.930,135.6
2022-07-17T18:52:25.914,137.1
2022-07-17T18:52:26.844,131.8
2022-07-17T18:52:27.914,137.6
2022-07-17T18:52:28.844,129.9
2022-07-17T18:52:29.719,137.3
2022-07-17T18:52:30.648,133.8
2022-07-17T18:52:31.555,136.3
2022-07-17T18:52:32.711,131.1
2022-07-17T18:52:33.719,135.0
2022-07-17T18:52:34.875,137.2
2022-07-17T18:52:35.961,136.9
2022-07-17T18:52:36.898,134.9
2022-07-17T18:52:37.805,133.0
2022-07-17T18:52:38.859,131.4
2022-07-17T18:52:39.789,130.2
2022-07-17T18:52:40.695,131.7
2022-07-17T18:52:41.844,133.4
2022-07-17T18:52:42.859,128.6
2022-07-17T18:52:44.016,127.5
2022-07-17T18:52:45.094,131.0
2022-07-17T18:52:46.039,133.1
2022-07-17T18:52:46.945,127.9
2022-07-17T18:52:48.000,126.3
2022-07-17T18:52:48.930,128.1
2022-07-17T18:52:49.844,127.4
2022-07-17T18:52:50.719,123.9
2022-07-17T18:52:51.648,121.3
2022-07-17T18:52:53.109,122.8
2022-07-17T18:52:53.711,121.5
2022-07-17T18:52:54.719,125.4
2022-07-17T18:52:55.875,124.5
2022-07-17T18:52:57.336,126.6
2022-07-17T18:52:58.250,120.2
2022-07-17T18:52:59.297,120.1
2022-07-17T18:53:00.219,117.0
2022-07-17T18:53:01.211,123.3
2022-07-17T18:53:02.141,122.0
2022-07-17T18:53:03.211,121.0
2022-07-17T18:53:04.078,113.9
2022-07-17T18:53:05.008,115.3
2022-07-17T18:53:05.914,117.9
2022-07-17T18:53:07.547,121.6
2022-07-17T18:53:08.664,119.6
2022-07-17T18:53:09.797,117.2
2022-07-17T18:53:10.789,116.4
2022-07-17T18:53:11.719,119.2
2022-07-17T18:53:12.789,118.7
2022-07-17T18:53:13.656,120.5
2022-07-17T18:53:14.586,121.7
2022-07-17T18:53:16.047,121.0
2022-07-17T18:53:17.656,116.3
2022-07-17T18:53:18.820,117.5
2022-07-17T18:53:19.898,118.3
2022-07-17T18:53:20.820,124.4
2022-07-17T18:53:21.758,121.3
2022-07-17T18:53:22.672,120.7
2022-07-17T18:53:23.719,119.9
2022-07-17T18:53:24.648,120.3
2022-07-17T18:53:25.586,122.2
2022-07-17T18:53:26.430,119.6
2022-07-17T18:53:27.477,118.7
2022-07-17T18:53:28.555,115.1
2022-07-17T18:53:29.680,112.7
2022-07-17T18:53:31.281,113.2
2022-07-17T18:53:32.352,114.2
2022-07-17T18:53:33.727,110.0
2022-07-17T18:53:34.555,106.8
2022-07-17T18:53:35.609,107.8
2022-07-17T18:53:36.688,111.0
2022-07-17T18:53:37.805,114.1
2022-07-17T18:53:38.938,110.2
2022-07-17T18:53:40.398,111.7
2022-07-17T18:53:41.305,112.3
2022-07-17T18:53:42.234,114.0
2022-07-17T18:53:43.305,114.2
2022-07-17T18:53:44.180,110.2
2022-07-17T18:53:45.109,109.1
2022-07-17T18:53:46.016,110.6
2022-07-17T18:53:47.172,110.2
2022-07-17T18:53:48.180,114.6
2022-07-17T18:53:49.336,105.9
2022-07-17T18:53:50.422,109.8
2022-07-17T18:53:51.359,100.8
2022-07-17T18:53:52.281,107.5
2022-07-17T18:53:53.352,98.7
2022-07-17T18:53:54.219,102.6
2022-07-17T18:53:55.148,102.9
2022-07-17T18:53:56.055,99.4
2022-07-17T18:53:57.211,96.7
2022-07-17T18:53:58.219,92.1
2022-07-17T18:53:59.375,94.4
2022-07-17T18:54:00.461,93.6
