time,groundspeed
2022-07-17T18:48:45.195,89.0
2022-07-17T18:48:46.195,88.0
2022-07-17T18:48:47.398,88.3
2022-07-17T18:48:48.398,85.9
2022-07-17T18:48:49.195,86.3
2022-07-17T18:48:50.398,83.5
2022-07-17T18:48:51.398,84.8
2022-07-17T18:48:52.594,83.1
2022-07-17T18:48:53.797,84.6
2022-07-17T18:48:54.398,84.2
2022-07-17T18:48:55.797,85.0
2022-07-17T18:48:56.797,84.8
2022-07-17T18:48:57.797,84.6
2022-07-17T18:48:58.195,85.2
2022-07-17T18:48:59.398,85.1
2022-07-17T18:49:01.195,85.8
2022-07-17T18:49:02.594,86.0
2022-07-17T18:49:04.398,88.4
2022-07-17T18:49:05.195,89.3
2022-07-17T18:49:06.398,91.1
2022-07-17T18:49:07.594,90.0
2022-07-17T18:49:08.797,90.0
2022-07-17T18:49:09.594,89.8
2022-07-17T18:49:10.398,88.8
2022-07-17T18:49:12.797,88.8
2022-07-17T18:49:13.398,87.0
2022-07-17T18:49:14.594,87.2
2022-07-17T18:49:15.398,87.3
2022-07-17T18:49:16.797,85.4
2022-07-17T18:49:17.195,86.0
2022-07-17T18:49:18.797,85.7
2022-07-17T18:49:19.594,89.2
2022-07-17T18:49:20.195,89.2
2022-07-17T18:49:21.195,88.4
2022-07-17T18:49:22.797,88.4
2022-07-17T18:49:23.398,87.4
2022-07-17T18:49:24.195,87.2
2022-07-17T18:49:25.398,85.7
2022-07-17T18:49:26.398,86.2
2022-07-17T18:49:27.594,87.1
2022-07-17T18:49:28.797,86.2
2022-07-17T18:49:29.797,84.7
2022-07-17T18:49:30.594,84.6
2022-07-17T18:49:31.398,84.9
2022-07-17T18:49:32.797,85.8
2022-07-17T18:49:33.398,84.9
2022-07-17T18:49:34.195,83.4
2022-07-17T18:49:35.797,82.6
2022-07-17T18:49:36.398,81.0
2022-07-17T18:49:37.797,80.6
2022-07-17T18:49:38.594,81.6
2022-07-17T18:49:39.398,81.8
2022-07-17T18:49:40.398,81.0
2022-07-17T18:49:41.594,80.1
2022-07-17T18:49:42.594,79.8
2022-07-17T18:49:43.594,80.4
2022-07-17T18:49:44.797,81.6
2022-07-17T18:49:45.594,81.4
2022-07-17T18:49:46.594,81.6
2022-07-17T18:49:47.797,80.0
2022-07-17T18:49:48.195,79.7
2022-07-17T18:49:49.797,82.2
2022-07-17T18:49:50.398,81.2
2022-07-17T18:49:51.594,80.9
2022-07-17T18:49:52.195,78.9
2022-07-17T18:49:53.594,78.4
2022-07-17T18:49:55.195,78.8
2022-07-17T18:49:56.195,78.0
2022-07-17T18:49:57.195,77.8
2022-07-17T18:49:58.195,77.3
2022-07-17T18:49:59.594,77.2
2022-07-17T18:50:00.594,77.9
2022-07-17T18:50:01.797,78.4
2022-07-17T18:50:02.797,77.8
2022-07-17T18:50:03.594,77.2
2022-07-17T18:50:04.594,73.9
2022-07-17T18:50:05.398,72.7
2022-07-17T18:50:06.797,71.8
2022-07-17T18:50:07.594,72.4
2022-07-17T18:50:08.797,71.6
2022-07-17T18:50:10.398,70.8
2022-07-17T18:50:11.797,70.8
2022-07-17T18:50:12.797,70.4
2022-07-17T18:50:13.797,67.9
2022-07-17T18:50:14.398,69.0
2022-07-17T18:50:15.195,68.8
2022-07-17T18:50:16.797,72.7
2022-07-17T18:50:17.195,71.4
2022-07-17T18:50:18.797,70.9
2022-07-17T18:50:19.398,68.9
2022-07-17T18:50:20.797,69.0
2022-07-17T18:50:21.594,69.8
2022-07-17T18:50:22.594,69.3
2022-07-17T18:50:23.195,69.6
2022-07-17T18:50:24.398,69.5
2022-07-17T18:50:25.398,69.3
2022-07-17T18:50:26.398,69.3
2022-07-17T18:50:27.398,68.7
2022-07-17T18:50:28.594,69.1
2022-07-17T18:50:29.797,67.1
2022-07-17T18:50:30.797,66.3
2022-07-17T18:50:31.195,65.4
2022-07-17T18:50:32.797,65.9
2022-07-17T18:50:33.195,64.9
2022-07-17T18:50:34.594,64.5
2022-07-17T18:50:35.594,62.0
2022-07-17T18:50:36.594,59.7
2022-07-17T18:50:37.797,57.5
2022-07-17T18:50:38.398,57.7
2022-07-17T18:50:39.594,56.0
2022-07-17T18:50:40.398,56.2
2022-07-17T18:50:41.195,53.2
2022-07-17T18:50:42.195,53.2
2022-07-17T18:50:43.398,51.7
2022-07-17T18:50:44.594,52.9
2022-07-17T18:50:45.195,53.4
2022-07-17T18:50:46.594,54.9
2022-07-17T18:50:47.594,56.3
2022-07-17T18:50:48.797,61.0
2022-07-17T18:50:49.594,62.4
2022-07-17T18:50:50.195,64.1
2022-07-17T18:50:51.398,63.4
2022-07-17T18:50:52.398,64.4
2022-07-17T18:50:53.594,66.1
2022-07-17T18:50:54.195,66.6
2022-07-17T18:50:55.594,67.7
2022-07-17T18:50:56.195,68.3
2022-07-17T18:50:57.594,69.5
2022-07-17T18:50:58.195,69.2
2022-07-17T18:50:59.398,69.6
2022-07-17T18:51:00.594,69.7
2022-07-17T18:51:01.398,70.6
2022-07-17T18:51:02.594,71.4
2022-07-17T18:51:03.797,72.7
2022-07-17T18:51:04.398,72.7
2022-07-17T18:51:05.594,72.7
2022-07-17T18:51:06.195,72.6
2022-07-17T18:51:07.797,70.9
2022-07-17T18:51:08.195,71.4
2022-07-17T18:51:23.594,73.7
2022-07-17T18:51:24.594,76.2
2022-07-17T18:51:25.594,76.0
2022-07-17T18:51:26.398,75.9
2022-07-17T18:51:27.594,77.4
2022-07-17T18:51:28.797,79.2
2022-07-17T18:51:29.398,77.3
2022-07-17T18:51:30.797,77.7
2022-07-17T18:51:31.594,76.9
2022-07-17T18:51:32.398,77.1
2022-07-17T18:51:33.594,77.0
2022-07-17T18:51:34.797,75.8
2022-07-17T18:51:35.398,77.4
2022-07-17T18:51:36.195,76.4
2022-07-17T18:51:37.398,77.5
2022-07-17T18:51:38.195,76.6
2022-07-17T18:51:39.594,77.5
2022-07-17T18:51:40.195,77.4
2022-07-17T18:51:41.797,78.3
2022-07-17T18:51:42.195,78.2
2022-07-17T18:51:43.594,77.3
2022-07-17T18:51:44.195,76.3
2022-07-17T18:51:45.797,75.3
2022-07-17T18:51:46.594,75.5
2022-07-17T18:51:47.594,74.8
2022-07-17T18:51:48.797,75.5
2022-07-17T18:51:49.594,75.7
2022-07-17T18:51:50.797,76.7
2022-07-17T18:51:51.594,76.3
2022-07-17T18:51:52.594,77.7
2022-07-17T18:51:54.195,79.0
2022-07-17T18:51:55.797,80.4
2022-07-17T18:51:56.195,80.5
2022-07-17T18:51:57.195,80.1
2022-07-17T18:51:58.797,80.2
2022-07-17T18:52:00.195,81.1
2022-07-17T18:52:01.797,82.6
2022-07-17T18:52:02.797,81.7
2022-07-17T18:52:03.797,82.4
2022-07-17T18:52:04.594,81.7
2022-07-17T18:52:05.195,82.6
2022-07-17T18:52:06.594,82.8
2022-07-17T18:52:07.797,84.6
2022-07-17T18:52:08.195,85.2
2022-07-17T18:52:09.594,84.6
2022-07-17T18:52:10.195,84.2
2022-07-17T18:52:11.797,86.3
2022-07-17T18:52:12.398,87.2
2022-07-17T18:52:13.797,87.7
2022-07-17T18:52:14.195,87.0
2022-07-17T18:52:15.594,88.8
2022-07-17T18:52:16.594,88.3
2022-07-17T18:52:17.594,89.0
2022-07-17T18:52:18.594,87.6
2022-07-17T18:52:19.594,88.5
2022-07-17T18:52:20.797,88.3
2022-07-17T18:52:21.797,90.7
2022-07-17T18:52:22.594,91.3
2022-07-17T18:52:23.797,92.1
2022-07-17T18:52:24.195,91.9
2022-07-17T18:52:25.797,92.1
2022-07-17T18:52:26.195,93.9
2022-07-17T18:52:27.195,94.2
2022-07-17T18:52:29.398,95.7
2022-07-17T18:52:30.398,95.1
2022-07-17T18:52:31.594,94.9
2022-07-17T18:52:32.594,94.3
2022-07-17T18:52:33.398,94.7
2022-07-17T18:52:34.398,95.5
2022-07-17T18:52:35.195,96.3
2022-07-17T18:52:36.398,96.6
2022-07-17T18:52:37.398,96.6
