Time,Longitude,Latitude,ortho_mavg
2022-07-17T18:53:31.055,-115.480492,36.066334,8594.8
2022-07-17T18:53:32.547,-115.479462,36.067278,8539.8
2022-07-17T18:53:33.383,-115.478926,36.067793,8484.8
2022-07-17T18:53:34.273,-115.478389,36.068394,8429.8
2022-07-17T18:53:35.305,-115.477703,36.069167,8384.8
2022-07-17T18:53:36.258,-115.477188,36.06981,8359.8
2022-07-17T18:53:37.203,-115.476651,36.07054,8324.8
2022-07-17T18:53:38.133,-115.476179,36.071227,8269.8
2022-07-17T18:53:39.078,-115.475814,36.071913,8239.8
2022-07-17T18:53:40.133,-115.475299,36.072814,8209.8
2022-07-17T18:53:41.305,-115.474892,36.073802,8159.8
2022-07-17T18:53:42.344,-115.474548,36.074595,8124.8
2022-07-17T18:53:43.344,-115.474248,36.075432,8089.8
2022-07-17T18:53:44.344,-115.474012,36.076269,8049.8
2022-07-17T18:53:45.188,-115.473905,36.076956,8009.8
2022-07-17T18:53:46.227,-115.47369,36.077857,7974.8
2022-07-17T18:53:47.305,-115.473518,36.078823,7939.8
2022-07-17T18:53:48.391,-115.473433,36.079702,7904.8
2022-07-17T18:53:49.500,-115.473347,36.080711,7894.8
2022-07-17T18:53:50.430,-115.473282,36.081483,7869.8
2022-07-17T18:53:51.438,-115.473282,36.082342,7844.8
2022-07-17T18:53:52.328,-115.473261,36.083114,7824.8
2022-07-17T18:53:53.406,-115.473261,36.084037,7809.8
2022-07-17T18:53:54.375,-115.473261,36.084788,7774.8
2022-07-17T18:53:55.531,-115.473325,36.085796,7754.8
2022-07-17T18:53:56.492,-115.473347,36.086569,7739.8
2022-07-17T18:53:57.469,-115.473411,36.087384,7724.8
2022-07-17T18:53:58.578,-115.473497,36.088264,7709.8
2022-07-17T18:53:59.492,-115.473518,36.089036,7694.8
2022-07-17T18:54:00.492,-115.473583,36.089809,7684.8
2022-07-17T18:54:01.516,-115.473669,36.090689,7669.8
2022-07-17T18:54:02.453,-115.473754,36.091418,7659.8
2022-07-17T18:54:03.523,-115.47384,36.092319,7649.8
2022-07-17T18:54:04.680,-115.473969,36.093156,7639.8
2022-07-17T18:54:05.563,-115.474076,36.093907,7629.8
2022-07-17T18:54:06.539,-115.474205,36.094658,7624.8
2022-07-17T18:54:07.563,-115.474248,36.095431,7614.8
2022-07-17T18:54:08.531,-115.474377,36.096225,7624.8
2022-07-17T18:54:09.523,-115.474484,36.096976,7614.8
2022-07-17T18:54:10.547,-115.474613,36.09777,7599.8
2022-07-17T18:54:11.555,-115.47472,36.098521,7584.8
2022-07-17T18:54:12.555,-115.474849,36.099315,7574.8
2022-07-17T18:54:13.438,-115.474956,36.09998,7539.8
2022-07-17T18:54:14.555,-115.475085,36.100795,7524.8
2022-07-17T18:54:15.500,-115.475171,36.101482,7514.8
2022-07-17T18:54:16.383,-115.475256,36.102147,7504.8
2022-07-17T18:54:17.328,-115.475364,36.102898,7494.8
2022-07-17T18:54:18.227,-115.475471,36.103585,7489.8
2022-07-17T18:54:19.266,-115.475643,36.104271,7489.8
2022-07-17T18:54:20.266,-115.47575,36.105001,7489.8
2022-07-17T18:54:21.281,-115.475922,36.105688,7494.8
2022-07-17T18:54:22.461,-115.476158,36.106524,7499.8
2022-07-17T18:54:23.484,-115.476372,36.107211,7509.8
2022-07-17T18:54:24.469,-115.476608,36.107855,7499.8
2022-07-17T18:54:25.453,-115.476952,36.108499,7514.8
2022-07-17T18:54:26.594,-115.477359,36.109228,7524.8
2022-07-17T18:54:27.523,-115.477703,36.109743,7534.8
2022-07-17T18:54:28.469,-115.478089,36.110237,7539.8
2022-07-17T18:54:29.594,-115.478647,36.110795,7564.8
2022-07-17T18:54:30.766,-115.479226,36.111417,7564.8
2022-07-17T18:54:31.875,-115.479805,36.111932,7564.8
2022-07-17T18:54:32.734,-115.480342,36.112339,7564.8
2022-07-17T18:54:33.766,-115.480857,36.112769,7564.8
2022-07-17T18:54:34.859,-115.481522,36.113155,7564.8
2022-07-17T18:54:35.984,-115.482209,36.113541,7564.8
2022-07-17T18:54:37.617,-115.483303,36.114078,7564.8
2022-07-17T18:54:38.664,-115.48399,36.114357,7559.8
2022-07-17T18:54:39.625,-115.484676,36.114571,7554.8
2022-07-17T18:54:40.570,-115.485363,36.114807,7549.8
2022-07-17T18:54:41.484,-115.485985,36.115,7544.8
2022-07-17T18:54:42.422,-115.486672,36.115172,7534.8
2022-07-17T18:54:43.461,-115.487423,36.115408,7529.8
2022-07-17T18:54:44.477,-115.48811,36.115623,7524.8
2022-07-17T18:54:46.078,-115.489204,36.116138,7519.8
2022-07-17T18:54:47.203,-115.489912,36.116567,7519.6
2022-07-17T18:54:48.219,-115.490491,36.116996,7524.4
2022-07-17T18:54:49.117,-115.490963,36.117361,7534.4
2022-07-17T18:54:50.078,-115.491371,36.117833,7554.2
2022-07-17T18:54:51.094,-115.491779,36.118326,7574
2022-07-17T18:54:52.078,-115.492122,36.118884,7589
2022-07-17T18:54:53.469,-115.492508,36.119657,7604
2022-07-17T18:54:54.602,-115.492787,36.120386,7613.8
2022-07-17T18:54:55.492,-115.492852,36.120858,7613.8
2022-07-17T18:54:56.469,-115.49298,36.12148,7638.8
2022-07-17T18:54:57.367,-115.493023,36.12206,7663.8
2022-07-17T18:54:58.367,-115.492959,36.122682,7688.8
2022-07-17T18:54:59.242,-115.492852,36.123283,7713.8
2022-07-17T18:55:00.117,-115.492723,36.123841,7743.8
2022-07-17T18:55:01.188,-115.492487,36.124442,7748.8
2022-07-17T18:55:02.250,-115.492165,36.125107,7758.8
2022-07-17T18:55:03.258,-115.491822,36.125708,7768.8
2022-07-17T18:55:04.359,-115.491371,36.126308,7783.8
2022-07-17T18:55:05.461,-115.490921,36.126888,7798.8
2022-07-17T18:55:06.570,-115.490384,36.127424,7813.8
2022-07-17T18:55:07.469,-115.489891,36.127853,7828.8
2022-07-17T18:55:08.586,-115.489268,36.128347,7848.8
2022-07-17T18:55:10.195,-115.488281,36.129055,7848.8
2022-07-17T18:55:11.188,-115.487745,36.12942,7868.8
2022-07-17T18:55:12.266,-115.48708,36.129827,7893.8
2022-07-17T18:55:13.398,-115.48635,36.130214,7918.8
2022-07-17T18:55:14.375,-115.485771,36.130536,7943.8
2022-07-17T18:55:15.328,-115.485191,36.130857,7983.8
2022-07-17T18:55:16.234,-115.484612,36.131158,8008.8
2022-07-17T18:55:17.250,-115.48399,36.131523,8038.8
2022-07-17T18:55:18.172,-115.483496,36.131802,8068.8
2022-07-17T18:55:19.133,-115.482895,36.132081,8098.8
2022-07-17T18:55:20.047,-115.482337,36.132381,8138.8
2022-07-17T18:55:21.102,-115.481758,36.132703,8173.8
2022-07-17T18:55:21.922,-115.481265,36.13296,8208.8
2022-07-17T18:55:23.250,-115.480621,36.133389,8243.8
2022-07-17T18:55:38.430,-115.474656,36.139076,8368.8
2022-07-17T18:55:40.008,-115.474205,36.139719,8493.8
2022-07-17T18:55:40.898,-115.473926,36.140084,8618.8
2022-07-17T18:55:42.039,-115.473626,36.140535,8738.8
2022-07-17T18:55:43.133,-115.473325,36.140964,8863.8
2022-07-17T18:55:43.984,-115.473089,36.141286,8893.8
2022-07-17T18:55:44.906,-115.472853,36.141672,8898.8
2022-07-17T18:55:45.969,-115.472617,36.141994,8923.8
2022-07-17T18:55:47.102,-115.472317,36.142402,8948.8
2022-07-17T18:55:48.078,-115.472145,36.142681,8968.8
2022-07-17T18:55:49.586,-115.471866,36.143153,8993.8
2022-07-17T18:55:50.703,-115.471737,36.143453,9033.8
2022-07-17T18:55:51.656,-115.47163,36.143689,9043.8
2022-07-17T18:55:52.609,-115.471523,36.143882,9053.8
2022-07-17T18:55:53.633,-115.471394,36.144097,9023.8
2022-07-17T18:55:54.672,-115.471351,36.144376,8968.8
2022-07-17T18:55:56.227,-115.471287,36.144612,8893.8
2022-07-17T18:55:58.328,-115.471265,36.144977,8798.8
2022-07-17T18:55:59.297,-115.471179,36.14502,8698.8
2022-07-17T18:56:00.305,-115.470943,36.144977,8538.8
2022-07-17T18:56:01.195,-115.470514,36.144826,8358.8
2022-07-17T18:56:02.289,-115.469849,36.144569,8144
2022-07-17T18:56:03.125,-115.469356,36.144311,7934.2
2022-07-17T18:56:04.016,-115.468647,36.144011,7714.4
2022-07-17T18:56:04.859,-115.46809,36.143732,7584.4
2022-07-17T18:56:05.789,-115.467296,36.143432,7494.4
2022-07-17T18:56:06.859,-115.466588,36.143153,7464.4
2022-07-17T18:56:07.984,-115.465772,36.142831,7459.4
2022-07-17T18:56:09.023,-115.465,36.142509,7459.4
2022-07-17T18:56:10.086,-115.464313,36.14223,7494.6
2022-07-17T18:56:11.070,-115.463626,36.141951,7544.8
2022-07-17T18:56:12.195,-115.462854,36.141629,7594.8
2022-07-17T18:56:13.219,-115.462189,36.14135,7654.8
2022-07-17T18:56:14.328,-115.461566,36.141071,7729.8
2022-07-17T18:56:15.445,-115.460923,36.140707,7769.8
2022-07-17T18:56:16.383,-115.460472,36.140449,7829.8
2022-07-17T18:56:17.430,-115.459957,36.140084,7894.8
2022-07-17T18:56:18.445,-115.459507,36.139719,7949.8
2022-07-17T18:56:19.414,-115.459099,36.139333,8004.8
2022-07-17T18:56:20.469,-115.458755,36.138968,8074.8
2022-07-17T18:56:21.438,-115.458519,36.138561,8119.8
2022-07-17T18:56:22.398,-115.458305,36.138175,8159.8
2022-07-17T18:56:23.375,-115.458176,36.137767,8204.8
2022-07-17T18:56:24.289,-115.458069,36.137381,8244.8
2022-07-17T18:56:25.203,-115.458069,36.136973,8279.8
2022-07-17T18:56:26.188,-115.458133,36.136544,8309.8
2022-07-17T18:56:27.094,-115.458176,36.136179,8339.8
2022-07-17T18:56:28.273,-115.458348,36.135728,8364.8
2022-07-17T18:56:29.344,-115.458605,36.135342,8369.8
2022-07-17T18:56:30.352,-115.458949,36.134956,8394.8
2022-07-17T18:56:31.414,-115.459335,36.134677,8419.8
2022-07-17T18:56:32.516,-115.459764,36.134462,8454.8
2022-07-17T18:56:33.414,-115.460193,36.134312,8489.8
2022-07-17T18:56:34.367,-115.460579,36.134226,8539.8
2022-07-17T18:56:35.266,-115.461051,36.134226,8574.8
2022-07-17T18:56:36.250,-115.461502,36.134312,8604.8
2022-07-17T18:56:37.742,-115.46221,36.134591,8634.8
2022-07-17T18:56:38.688,-115.462639,36.134849,8659.8
2022-07-17T18:56:39.617,-115.46294,36.135128,8694.8
2022-07-17T18:56:41.734,-115.463455,36.136029,8709.8
2022-07-17T18:56:42.836,-115.463498,36.136544,8724.8
2022-07-17T18:56:43.672,-115.463498,36.136973,8719.8
2022-07-17T18:56:45.180,-115.463262,36.137702,8714.8
2022-07-17T18:56:46.164,-115.462918,36.138132,8694.8
2022-07-17T18:56:47.133,-115.462446,36.138496,8689.8
2022-07-17T18:56:47.977,-115.462039,36.138732,8684.8
2022-07-17T18:56:49.008,-115.461395,36.138926,8684.8
2022-07-17T18:56:50.094,-115.460751,36.139033,8689.8
2022-07-17T18:56:51.117,-115.460172,36.138968,8704.8
2022-07-17T18:56:51.969,-115.459764,36.138883,8714.8
2022-07-17T18:56:52.984,-115.459228,36.138604,8729.8
2022-07-17T18:56:53.961,-115.458884,36.138368,8744.8
2022-07-17T18:56:54.906,-115.458541,36.137981,8754.8
2022-07-17T18:56:56.000,-115.458305,36.137574,8754.8
2022-07-17T18:56:57.109,-115.458133,36.137059,8739.8
2022-07-17T18:56:58.109,-115.457962,36.136587,8709.8
2022-07-17T18:56:59.086,-115.457726,36.136136,8659.8
2022-07-17T18:56:59.945,-115.457661,36.13575,8584.8
2022-07-17T18:57:00.852,-115.457618,36.135278,8504.8
2022-07-17T18:57:01.977,-115.457597,36.134548,8404.8
2022-07-17T18:57:03.508,-115.457532,36.133432,8304.8
2022-07-17T18:57:04.461,-115.457554,36.132853,8234.8
2022-07-17T18:57:05.328,-115.457532,36.13236,8209.8
2022-07-17T18:57:06.281,-115.457554,36.131845,8214.8
2022-07-17T18:57:07.313,-115.457532,36.131201,8274.8
2022-07-17T18:57:08.328,-115.457361,36.130729,8354.8
2022-07-17T18:57:09.148,-115.457082,36.130364,8434.8
2022-07-17T18:57:10.148,-115.456717,36.129978,8494.8
2022-07-17T18:57:11.250,-115.456524,36.129634,8519.8
2022-07-17T18:57:12.250,-115.456288,36.129184,8512.4
2022-07-17T18:57:13.773,-115.456202,36.12869,8482.4
2022-07-17T18:57:14.688,-115.456417,36.128218,8392.4
2022-07-17T18:57:15.813,-115.456073,36.128175,8297.4
2022-07-17T18:57:16.836,-115.455902,36.128089,8182.4
2022-07-17T18:57:22.438,-115.457661,36.12515,8084.8
2022-07-17T18:57:23.445,-115.458069,36.124506,7899.8
2022-07-17T18:57:24.398,-115.458412,36.123927,7759.8
2022-07-17T18:57:25.391,-115.45882,36.123326,7619.8
2022-07-17T18:57:26.922,-115.459356,36.122403,7514.8
2022-07-17T18:57:27.984,-115.4597,36.121738,7404.8
2022-07-17T18:57:29.367,-115.46,36.120858,7399.8
2022-07-17T18:57:31.008,-115.4603,36.119742,7404.8
2022-07-17T18:57:32.125,-115.460279,36.118991,7419.8
2022-07-17T18:57:33.672,-115.460064,36.118004,7444.8
2022-07-17T18:57:34.719,-115.459764,36.117361,7474.8
2022-07-17T18:57:35.844,-115.45927,36.116738,7504.8
2022-07-17T18:57:36.813,-115.458755,36.116223,7534.8
2022-07-17T18:57:38.352,-115.457726,36.115601,7564.8
2022-07-17T18:57:39.406,-115.456867,36.115301,7584.8
2022-07-17T18:57:40.414,-115.456073,36.115086,7599.8
2022-07-17T18:57:41.375,-115.455322,36.115,7609.8
2022-07-17T18:57:42.305,-115.454443,36.115,7614.8
2022-07-17T18:57:43.438,-115.453434,36.115086,7609.8
2022-07-17T18:57:44.414,-115.452576,36.115258,7599.8
2022-07-17T18:57:45.508,-115.451632,36.115558,7584.8
2022-07-17T18:57:46.453,-115.450859,36.115859,7564.8
2022-07-17T18:57:47.602,-115.449829,36.116266,7539.8
2022-07-17T18:57:48.539,-115.449121,36.116674,7534.8
2022-07-17T18:57:49.531,-115.448306,36.117125,7504.8
2022-07-17T18:57:50.492,-115.447533,36.117597,7474.8
2022-07-17T18:57:51.594,-115.446739,36.118197,7449.8
2022-07-17T18:57:52.664,-115.445988,36.118734,7429.8
2022-07-17T18:57:53.813,-115.44513,36.119421,7409.8
2022-07-17T18:57:55.359,-115.444036,36.120257,7399.8
2022-07-17T18:57:56.773,-115.443048,36.121094,7389.8
2022-07-17T18:57:57.852,-115.442276,36.121759,7379.8
2022-07-17T18:57:58.914,-115.441525,36.122446,7364.8
2022-07-17T18:57:59.867,-115.440903,36.123004,7329.8
2022-07-17T18:58:00.875,-115.440216,36.123648,7329.8
2022-07-17T18:58:02.047,-115.439422,36.12442,7309.8
2022-07-17T18:58:02.961,-115.438778,36.125,7289.8
2022-07-17T18:58:03.953,-115.438092,36.125643,7269.8
2022-07-17T18:58:05.563,-115.436976,36.126673,7264.8
2022-07-17T18:58:06.547,-115.436332,36.127338,7224.8
2022-07-17T18:58:07.500,-115.435624,36.127982,7199.8
2022-07-17T18:58:08.586,-115.43498,36.128626,7169.8
2022-07-17T18:58:09.742,-115.434165,36.12942,7139.8
2022-07-17T18:58:10.711,-115.433521,36.130085,7099.8
2022-07-17T18:58:11.648,-115.432942,36.130686,7069.8
2022-07-17T18:58:12.688,-115.43232,36.13133,7039.8
2022-07-17T18:58:13.734,-115.43159,36.132081,7009.8
2022-07-17T18:58:14.617,-115.431011,36.132703,6974.8
2022-07-17T18:58:15.734,-115.430303,36.133432,6954.8
2022-07-17T18:58:16.813,-115.429637,36.134162,6914.8
2022-07-17T18:58:17.742,-115.429015,36.134784,6884.8
2022-07-17T18:58:18.758,-115.428436,36.135471,6869.8
2022-07-17T18:58:19.758,-115.427792,36.136179,6834.8
2022-07-17T18:58:20.781,-115.427148,36.136823,6779.8
2022-07-17T18:58:21.797,-115.426505,36.137531,6749.8
2022-07-17T18:58:22.734,-115.425925,36.138175,6719.8
2022-07-17T18:58:23.898,-115.425217,36.138968,6669.8
2022-07-17T18:58:25.492,-115.424252,36.140084,6644.8
2022-07-17T18:58:26.539,-115.423586,36.140835,6634.8
2022-07-17T18:58:27.578,-115.423007,36.141522,6604.8
2022-07-17T18:58:28.398,-115.422535,36.14208,6569.8
2022-07-17T18:58:29.555,-115.421827,36.142917,6539.8
2022-07-17T18:58:30.539,-115.421247,36.143625,6524.8
2022-07-17T18:58:31.555,-115.420668,36.144376,6474.8
2022-07-17T18:58:32.734,-115.41996,36.145213,6444.8
2022-07-17T18:58:33.625,-115.419445,36.145835,6415
2022-07-17T18:58:34.672,-115.418866,36.146522,6385
2022-07-17T18:58:35.773,-115.418265,36.147337,6340.2
2022-07-17T18:58:36.633,-115.417728,36.147959,6315.2
2022-07-17T18:58:37.633,-115.417149,36.148689,6285.2
2022-07-17T18:58:38.711,-115.416527,36.14944,6260
2022-07-17T18:58:39.789,-115.415926,36.150191,6230
2022-07-17T18:58:40.875,-115.415325,36.150963,6200
2022-07-17T18:58:41.922,-115.414703,36.151779,6170
2022-07-17T18:58:42.789,-115.414231,36.15238,6165.2
2022-07-17T18:58:43.641,-115.413716,36.153023,6135.2
2022-07-17T18:58:44.766,-115.413072,36.153817,6110.4
2022-07-17T18:58:45.758,-115.412493,36.154568,6090.4
2022-07-17T18:58:46.609,-115.411956,36.15519,6070.4
2022-07-17T18:58:47.570,-115.411441,36.155856,6050.4
2022-07-17T18:58:48.625,-115.410755,36.15665,6050.4
2022-07-17T18:58:49.578,-115.410261,36.157315,6035.2
2022-07-17T18:58:50.398,-115.409746,36.157873,6020
2022-07-17T18:58:51.383,-115.409167,36.158559,6010
2022-07-17T18:58:52.344,-115.408566,36.15931,5980
2022-07-17T18:58:53.406,-115.407944,36.160083,5955.2
2022-07-17T18:58:54.500,-115.407279,36.160855,5945.2
2022-07-17T18:58:55.508,-115.406699,36.161542,5935.4
2022-07-17T18:58:56.602,-115.406055,36.162314,5940.6
2022-07-17T18:58:57.570,-115.40554,36.162937,5950.6
2022-07-17T18:58:58.523,-115.40494,36.163645,5935.6
2022-07-17T18:58:59.602,-115.404274,36.164439,5920.8
2022-07-17T18:59:00.648,-115.403717,36.165125,5905.8
2022-07-17T18:59:01.641,-115.403073,36.165812,5870.8
2022-07-17T18:59:02.680,-115.402515,36.166499,5835.8
2022-07-17T18:59:03.734,-115.401914,36.167228,5840.8
2022-07-17T18:59:04.906,-115.401206,36.168065,5825.8
2022-07-17T18:59:05.789,-115.400734,36.16858,5810.8
2022-07-17T18:59:06.883,-115.400112,36.169331,5795.8
2022-07-17T18:59:07.828,-115.399532,36.169975,5780.8
2022-07-17T18:59:08.867,-115.399017,36.170619,5750.8
2022-07-17T18:59:09.859,-115.398438,36.171241,5740.8
2022-07-17T18:59:10.688,-115.397987,36.171799,5730.8
2022-07-17T18:59:11.758,-115.397408,36.172485,5720.8
2022-07-17T18:59:12.641,-115.396893,36.173043,5705.8
2022-07-17T18:59:13.648,-115.396378,36.173666,5690.8
2022-07-17T18:59:14.766,-115.395777,36.174395,5670.8
2022-07-17T18:59:15.664,-115.395305,36.174953,5650.8
2022-07-17T18:59:16.734,-115.394661,36.175661,5630.8
2022-07-17T18:59:17.602,-115.394146,36.176198,5605.8
2022-07-17T18:59:18.727,-115.393546,36.176906,5580.8
2022-07-17T18:59:20.313,-115.392623,36.177893,5555.8
2022-07-17T18:59:21.320,-115.392044,36.178493,5525.8
2022-07-17T18:59:22.250,-115.391464,36.179073,5495.8
2022-07-17T18:59:23.195,-115.390863,36.179652,5470.8
2022-07-17T18:59:24.211,-115.390263,36.180274,5440.8
2022-07-17T18:59:25.289,-115.38964,36.180875,5415.8
2022-07-17T18:59:26.359,-115.388997,36.181519,5395.8
2022-07-17T18:59:27.320,-115.388353,36.182077,5395.8
2022-07-17T18:59:28.195,-115.387816,36.182549,5375.8
2022-07-17T18:59:29.211,-115.387173,36.183193,5360.8
2022-07-17T18:59:30.086,-115.386658,36.183665,5345.8
2022-07-17T18:59:31.063,-115.385971,36.184201,5330.8
2022-07-17T18:59:31.883,-115.385456,36.184652,5290.8
2022-07-17T18:59:33.023,-115.384705,36.185296,5275.8
2022-07-17T18:59:33.922,-115.384083,36.185789,5255.8
2022-07-17T18:59:34.836,-115.383503,36.186304,5235.8
2022-07-17T18:59:35.820,-115.382817,36.186819,5210.8
2022-07-17T18:59:36.883,-115.382195,36.187356,5190.8
2022-07-17T18:59:37.938,-115.381508,36.187892,5170.8
2022-07-17T18:59:39.055,-115.380714,36.188514,5145.8
2022-07-17T18:59:40.070,-115.380027,36.189051,5125.8
2022-07-17T18:59:41.516,-115.379062,36.189759,5095.8
2022-07-17T18:59:43.016,-115.377903,36.190617,5085.8
2022-07-17T18:59:44.055,-115.377152,36.191111,5050.8
2022-07-17T18:59:45.094,-115.376379,36.191711,5020.8
2022-07-17T18:59:46.047,-115.375671,36.192162,4985.8
2022-07-17T18:59:47.031,-115.37492,36.192677,4965.8
2022-07-17T18:59:47.875,-115.374298,36.193085,4925.8
2022-07-17T18:59:48.977,-115.373461,36.193664,4910.8
2022-07-17T18:59:49.992,-115.372689,36.194179,4895.8
2022-07-17T18:59:50.906,-115.371873,36.194694,4885.8
2022-07-17T18:59:51.938,-115.371122,36.195209,4870.8
2022-07-17T18:59:53.047,-115.370243,36.195745,4855.8
2022-07-17T18:59:54.125,-115.369427,36.196282,4835.8
2022-07-17T18:59:55.102,-115.36859,36.196733,4820.8
2022-07-17T18:59:56.109,-115.367775,36.197205,4800.8
2022-07-17T18:59:57.188,-115.366895,36.19772,4780.8
2022-07-17T18:59:58.039,-115.36623,36.198127,4765.8
2022-07-17T18:59:59.039,-115.365436,36.198578,4750.8
2022-07-17T19:00:00.156,-115.364513,36.199114,4730.8
2022-07-17T19:00:01.125,-115.363698,36.199586,4715.8
2022-07-17T19:00:02.203,-115.362689,36.20008,4700.8
2022-07-17T19:00:03.094,-115.362003,36.200466,4680.8
2022-07-17T19:00:04.078,-115.361145,36.200917,4660.8
2022-07-17T19:00:05.148,-115.360308,36.201389,4640.8
2022-07-17T19:00:06.109,-115.359428,36.201818,4620.8
2022-07-17T19:00:07.156,-115.358613,36.202226,4600.8
2022-07-17T19:00:08.320,-115.357561,36.202741,4580.8
2022-07-17T19:00:09.344,-115.356553,36.20317,4565.8
2022-07-17T19:00:10.352,-115.355802,36.203535,4550.8
2022-07-17T19:00:11.195,-115.354965,36.203878,4530.8
2022-07-17T19:00:12.211,-115.353978,36.204307,4535.8
2022-07-17T19:00:13.219,-115.353119,36.204629,4520.8
2022-07-17T19:00:14.227,-115.352218,36.204994,4500.8
2022-07-17T19:00:15.219,-115.351403,36.205316,4480.8
2022-07-17T19:00:16.125,-115.350609,36.205595,4465.8
2022-07-17T19:00:17.172,-115.3496,36.205959,4425.8
2022-07-17T19:00:18.688,-115.34827,36.206431,4405.8
2022-07-17T19:00:19.641,-115.347455,36.206732,4390.8
2022-07-17T19:00:20.609,-115.346553,36.207011,4400.8
2022-07-17T19:00:21.742,-115.345566,36.207311,4385.8
2022-07-17T19:00:22.797,-115.344601,36.207633,4371
2022-07-17T19:00:23.906,-115.343592,36.207912,4361.2
2022-07-17T19:00:25.469,-115.342197,36.208277,4346.2
2022-07-17T19:00:26.453,-115.341403,36.208513,4311.2
2022-07-17T19:00:27.492,-115.340374,36.208792,4301.4
2022-07-17T19:00:28.820,-115.339215,36.209071,4291.4
2022-07-17T19:00:29.883,-115.338249,36.209285,4281.4
2022-07-17T19:00:30.898,-115.337391,36.2095,4271.6
2022-07-17T19:00:32.305,-115.336168,36.209736,4276.8
2022-07-17T19:00:33.375,-115.335181,36.209908,4256.8
2022-07-17T19:00:34.328,-115.334365,36.210015,4236.8
2022-07-17T19:00:35.445,-115.333335,36.210208,4216.8
2022-07-17T19:00:36.430,-115.332413,36.210294,4196.8
2022-07-17T19:00:37.328,-115.331554,36.210423,4161.8
2022-07-17T19:00:38.414,-115.330524,36.210573,4146.8
2022-07-17T19:00:39.461,-115.329559,36.210701,4131.8
2022-07-17T19:00:40.422,-115.328572,36.210809,4116.8
2022-07-17T19:00:41.492,-115.32752,36.210938,4096.8
2022-07-17T19:00:42.484,-115.326576,36.211066,4096.8
2022-07-17T19:00:43.367,-115.325761,36.211174,4076.8
2022-07-17T19:00:44.445,-115.324688,36.211302,4056.8
2022-07-17T19:00:45.555,-115.323594,36.21141,4031.8
2022-07-17T19:00:47.180,-115.321898,36.211581,4016.8
2022-07-17T19:00:48.164,-115.320976,36.211689,3976.8
2022-07-17T19:00:49.172,-115.319924,36.211774,3961.8
2022-07-17T19:00:50.313,-115.318809,36.21186,3951.8
2022-07-17T19:00:51.477,-115.317585,36.211946,3946.8
2022-07-17T19:00:52.508,-115.316598,36.212053,3936.8
2022-07-17T19:00:53.352,-115.315783,36.212139,3931.8
2022-07-17T19:00:54.273,-115.314732,36.212225,3921.8
2022-07-17T19:00:55.281,-115.313766,36.212311,3911.8
2022-07-17T19:00:56.250,-115.312843,36.21244,3896.8
2022-07-17T19:00:57.242,-115.311813,36.212547,3881.8
2022-07-17T19:00:58.141,-115.310912,36.212611,3846.8
2022-07-17T19:00:59.148,-115.309861,36.212761,3836.8
2022-07-17T19:01:00.273,-115.308659,36.212869,3821.8
2022-07-17T19:01:01.180,-115.307758,36.212933,3811.8
2022-07-17T19:01:02.133,-115.3069,36.21304,3801.8
2022-07-17T19:01:03.125,-115.305891,36.213169,3811.8
2022-07-17T19:01:04.648,-115.304432,36.213319,3796.8
2022-07-17T19:01:05.594,-115.303402,36.213405,3781.8
2022-07-17T19:01:06.602,-115.302436,36.213491,3761.8
2022-07-17T19:01:07.633,-115.301449,36.213598,3746.8
2022-07-17T19:01:08.695,-115.300398,36.213727,3746.8
2022-07-17T19:01:09.703,-115.299411,36.213834,3726.8
2022-07-17T19:01:10.633,-115.298531,36.21392,3706.8
2022-07-17T19:01:11.625,-115.297565,36.214006,3691.8
2022-07-17T19:01:12.656,-115.2966,36.214092,3671.8
2022-07-17T19:01:13.594,-115.295613,36.214178,3631.8
2022-07-17T19:01:14.594,-115.294647,36.214328,3616.8
2022-07-17T19:01:15.570,-115.29381,36.214435,3601.8
2022-07-17T19:01:16.438,-115.292931,36.214499,3581.8
2022-07-17T19:01:17.406,-115.292008,36.214607,3561.8
2022-07-17T19:01:18.344,-115.291107,36.214714,3546.8
2022-07-17T19:01:19.313,-115.290184,36.2148,3527
2022-07-17T19:01:20.313,-115.28924,36.214886,3507
2022-07-17T19:01:21.305,-115.288317,36.214993,3492
2022-07-17T19:01:22.328,-115.287373,36.215079,3477.2
2022-07-17T19:01:23.313,-115.286429,36.215165,3462.4
2022-07-17T19:01:24.453,-115.285442,36.215293,3452.4
2022-07-17T19:01:25.594,-115.284348,36.215422,3447.6
2022-07-17T19:01:26.664,-115.283425,36.215508,3442.8
2022-07-17T19:01:27.648,-115.282567,36.215615,3437.8
2022-07-17T19:01:29.250,-115.281193,36.215744,3432.8
2022-07-17T19:01:30.242,-115.280335,36.21583,3427.8
2022-07-17T19:01:31.211,-115.279477,36.215937,3417.8
2022-07-17T19:01:32.305,-115.278597,36.216002,3407.8
2022-07-17T19:01:33.484,-115.277588,36.216152,3402.8
2022-07-17T19:01:35.078,-115.276279,36.216302,3392.8
2022-07-17T19:01:35.969,-115.275636,36.216345,3382.8
2022-07-17T19:01:36.906,-115.274799,36.216431,3377.8
2022-07-17T19:01:37.773,-115.274112,36.216474,3367.8
2022-07-17T19:01:38.805,-115.273297,36.216559,3357.8
2022-07-17T19:01:39.703,-115.272589,36.216667,3352.8
2022-07-17T19:01:40.672,-115.271816,36.216795,3342.8
2022-07-17T19:01:41.734,-115.271065,36.216903,3332.8
