Time,Longitude,Latitude,interp_fit
2022-07-17T18:59:35.863,-115.326944444444,36.1547222222222,3754.67396856418
2022-07-17T18:59:36.665,-115.326388888889,36.1552777777778,3748.98004636582
2022-07-17T18:59:41.114,-115.324444444444,36.1555555555556,3717.39368838729
2022-07-17T18:59:42.025,-115.323611111111,36.1558333333333,3711.43569393369
2022-07-17T18:59:42.436,-115.323333333333,36.1561111111111,3708.74772931888
2022-07-17T18:59:44.088,-115.322777777778,36.1563888888889,3697.94355105583
2022-07-17T18:59:44.699,-115.322222222222,36.1563888888889,3694.15065453117
2022-07-17T18:59:45.610,-115.321666666667,36.1566666666667,3688.49545029591
2022-07-17T18:59:46.621,-115.321111111111,36.1566666666667,3682.21947633044
2022-07-17T18:59:47.582,-115.320555555556,36.1569444444444,3676.52715895964
2022-07-17T18:59:48.944,-115.32,36.1572222222222,3668.45958718975
2022-07-17T18:59:49.855,-115.319722222222,36.1572222222222,3663.30905176691
2022-07-17T18:59:50.716,-115.318888888889,36.1577777777778,3658.4412018784
2022-07-17T18:59:51.677,-115.318611111111,36.1577777777778,3653.00798092124
2022-07-17T18:59:52.438,-115.318055555556,36.1580555555556,3648.88071311233
2022-07-17T18:59:53.999,-115.317222222222,36.1583333333333,3640.41466029658
2022-07-17T18:59:54.850,-115.316944444444,36.1583333333333,3635.95795692087
2022-07-17T18:59:55.462,-115.316388888889,36.1586111111111,3632.75290057201
2022-07-17T18:59:56.474,-115.315833333333,36.1588888888889,3627.45303561337
2022-07-17T18:59:57.786,-115.315555555556,36.1588888888889,3620.80357388904
2022-07-17T18:59:58.838,-115.314722222222,36.1591666666667,3615.47184077535
2022-07-17T18:59:59.848,-115.314166666667,36.1594444444444,3610.50137477201
2022-07-17T19:00:00.859,-115.313611111111,36.1594444444444,3605.52598787184
2022-07-17T19:00:01.420,-115.313055555556,36.1597222222222,3602.85469830182
2022-07-17T19:00:02.713,-115.3125,36.16,3596.6978770918
2022-07-17T19:00:03.524,-115.312222222222,36.16,3592.83617464085
2022-07-17T19:00:04.787,-115.311388888889,36.1602777777778,3587.04650249398
2022-07-17T19:00:05.950,-115.310833333333,36.1605555555556,3581.71523625155
2022-07-17T19:00:06.612,-115.310555555556,36.1605555555556,3578.7786378932
2022-07-17T19:00:07.854,-115.31,36.1608333333333,3573.26918806045
2022-07-17T19:00:08.866,-115.309444444444,36.1611111111111,3568.91750347941
2022-07-17T19:00:10.127,-115.308888888889,36.1613888888889,3563.49509658708
2022-07-17T19:00:10.988,-115.308333333333,36.1613888888889,3559.92442350229
2022-07-17T19:00:11.849,-115.307777777778,36.1616666666667,3556.35374942875
2022-07-17T19:00:13.110,-115.307222222222,36.1619444444444,3551.12422632225
2022-07-17T19:00:14.632,-115.306111111111,36.1625,3545.00085113979
2022-07-17T19:00:15.493,-115.305277777778,36.1627777777778,3541.5368392159
2022-07-17T19:00:16.956,-115.304722222222,36.1627777777778,3535.74369055498
2022-07-17T19:00:17.667,-115.304444444444,36.1630555555556,3532.92829183144
2022-07-17T19:00:18.519,-115.303888888889,36.1630555555556,3529.57922772776
2022-07-17T19:00:19.631,-115.303055555556,36.1633333333333,3525.20814879197
2022-07-17T19:00:20.542,-115.3025,36.1636111111111,3521.64727979383
2022-07-17T19:00:22.054,-115.301944444444,36.1638888888889,3515.73725422178
2022-07-17T19:00:22.865,-115.301388888889,36.1641666666667,3512.60239548859
2022-07-17T19:00:23.626,-115.300833333333,36.1641666666667,3509.66080865869
2022-07-17T19:00:24.737,-115.300277777778,36.1644444444444,3505.36632311365
2022-07-17T19:00:25.448,-115.299722222222,36.1647222222222,3502.67149541451
2022-07-17T19:00:27.000,-115.299166666667,36.165,3496.78911438161
2022-07-17T19:00:28.112,-115.298611111111,36.1652777777778,3492.70273292937
2022-07-17T19:00:28.572,-115.298055555556,36.1652777777778,3491.01232317824
2022-07-17T19:00:29.985,-115.2975,36.1655555555556,3485.81982631346
2022-07-17T19:00:30.897,-115.296944444444,36.1658333333333,3482.60621743787
2022-07-17T19:00:31.707,-115.296388888889,36.1661111111111,3479.75202610716
2022-07-17T19:00:32.768,-115.295833333333,36.1663888888889,3476.01338802614
2022-07-17T19:00:33.779,-115.295277777778,36.1666666666667,3472.59682407638
2022-07-17T19:00:34.891,-115.294444444444,36.1669444444444,3468.83894229073
2022-07-17T19:00:35.893,-115.294166666667,36.1672222222222,3465.58744130721
2022-07-17T19:00:37.055,-115.293611111111,36.1675,3461.81673744253
2022-07-17T19:00:37.466,-115.293333333333,36.1677777777778,3460.5479556592
2022-07-17T19:00:38.728,-115.292777777778,36.1683333333333,3456.65208616399
2022-07-17T19:00:39.789,-115.2925,36.1688888888889,3453.37671495638
2022-07-17T19:00:40.950,-115.292222222222,36.1691666666667,3449.97641917441
2022-07-17T19:00:41.811,-115.291944444444,36.1697222222222,3447.4547526437
2022-07-17T19:00:42.773,-115.291666666667,36.1702777777778,3444.8168680409
2022-07-17T19:00:43.585,-115.291388888889,36.1705555555556,3442.59029565952
2022-07-17T19:00:45.138,-115.291388888889,36.1711111111111,3438.3318391392
2022-07-17T19:00:45.999,-115.291111111111,36.1716666666667,3436.15003071878
2022-07-17T19:00:46.560,-115.291111111111,36.1719444444444,3434.72843472098
2022-07-17T19:00:47.611,-115.290833333333,36.1725,3432.06515859401
2022-07-17T19:00:49.184,-115.290833333333,36.1730555555556,3428.37932938151
2022-07-17T19:00:50.646,-115.290555555556,36.1741666666667,3424.95359379868
2022-07-17T19:00:51.907,-115.290555555556,36.1744444444444,3422.22278720575
2022-07-17T19:00:53.159,-115.290555555556,36.175,3419.51147155592
2022-07-17T19:00:53.620,-115.290277777778,36.1755555555556,3418.59181002482
2022-07-17T19:00:54.832,-115.290555555556,36.1761111111111,3416.17395757421
2022-07-17T19:00:56.093,-115.290555555556,36.1766666666667,3413.65835409991
2022-07-17T19:00:56.454,-115.290833333333,36.1772222222222,3412.99471207244
2022-07-17T19:00:58.066,-115.290833333333,36.1777777777778,3410.03130276548
2022-07-17T19:00:58.577,-115.290833333333,36.1780555555556,3409.15889869305
2022-07-17T19:00:59.988,-115.291111111111,36.1786111111111,3406.74997040457
2022-07-17T19:01:00.449,-115.291111111111,36.1791666666667,3406.05101810115
2022-07-17T19:01:01.560,-115.291388888889,36.1797222222222,3404.36655799358
2022-07-17T19:01:03.163,-115.291388888889,36.18,3401.93614423984
2022-07-17T19:01:03.624,-115.291388888889,36.1808333333333,3401.35834450852
2022-07-17T19:01:04.536,-115.291666666667,36.1811111111111,3400.2152786516
2022-07-17T19:01:06.147,-115.291944444444,36.1816666666667,3398.19611276931
2022-07-17T19:01:06.598,-115.291944444444,36.1822222222222,3397.66779198961
2022-07-17T19:01:08.060,-115.291944444444,36.1827777777778,3396.11410981248
2022-07-17T19:01:09.121,-115.292222222222,36.1830555555556,3395.13389492341
2022-07-17T19:01:09.984,-115.2925,36.1836111111111,3394.42457143599
2022-07-17T19:01:10.743,-115.2925,36.1838888888889,3393.86394613089
