time,groundspeed
2022-07-17T19:03:28.000,98.7
2022-07-17T19:03:29.000,98.7
2022-07-17T19:03:30.000,98.7
2022-07-17T19:03:31.000,98.7
2022-07-17T19:03:32.000,98.7
2022-07-17T19:03:33.000,98.7
2022-07-17T19:03:34.000,98.7
2022-07-17T19:03:35.000,98.7
2022-07-17T19:03:36.000,98.7
2022-07-17T19:03:37.000,98.7
2022-07-17T19:03:38.000,98.7
2022-07-17T19:03:39.000,98.7
2022-07-17T19:03:40.000,98.7
2022-07-17T19:03:41.000,98.7
2022-07-17T19:03:42.000,98.7
2022-07-17T19:03:43.000,98.7
2022-07-17T19:03:44.000,98.7
2022-07-17T19:03:45.000,98.7
2022-07-17T19:03:46.000,98.7
2022-07-17T19:03:47.000,98.7
2022-07-17T19:03:48.000,91.8
2022-07-17T19:03:49.000,88.4
