totsec,true_course_deg,hdg_deg_T,pitch_deg,bank_deg
19:02:09.402,161.5107993463,161.5107993463,-9.923604,-22.945184
19:02:09.502,161.139314687694,161.139314687694,-9.852649,-22.929520
19:02:09.602,160.774654479148,160.774654479148,-9.781694,-22.913856
19:02:09.702,160.415785846102,160.415785846102,-9.710739,-22.898192
19:02:09.802,160.061668455942,160.061668455942,-9.639783,-22.925059
19:02:09.902,159.711261975902,159.711261975902,-9.568828,-22.989020
19:02:10.002,159.363526073422,159.363526073422,-9.497873,-23.052981
19:02:10.102,159.017420415736,159.017420415736,-9.426918,-23.116942
19:02:10.202,158.671904670231,158.671904670231,-9.357754,-23.180903
19:02:10.302,158.325938504295,158.325938504295,-9.327957,-23.244864
19:02:10.402,157.978481585164,157.978481585164,-9.298160,-23.308826
19:02:10.502,157.628494180078,157.628494180078,-9.268363,-23.372787
19:02:10.602,157.275177220067,157.275177220067,-9.238566,-23.436748
19:02:10.702,156.918339367754,156.918339367754,-9.208769,-23.500709
19:02:10.802,156.557883737714,156.557883737714,-9.178972,-23.564670
19:02:10.902,156.193713444365,156.193713444365,-9.149175,-23.646130
19:02:11.002,155.825731602336,155.825731602336,-9.119378,-23.728366
19:02:11.102,155.453841326045,155.453841326045,-9.089581,-23.810601
19:02:11.202,155.077945730066,155.077945730066,-9.059784,-23.892837
19:02:11.302,154.697947928979,154.697947928979,-9.026069,-23.975073
19:02:11.402,154.313751037196,154.313751037196,-8.987740,-24.057308
19:02:11.502,153.925258169353,153.925258169353,-8.949410,-24.139544
19:02:11.602,153.532385514811,153.532385514811,-8.911081,-24.221780
19:02:11.702,153.135268478878,153.135268478878,-8.872752,-24.304015
19:02:11.802,152.734224153632,152.734224153632,-8.834422,-24.386251
19:02:11.902,152.329575117071,152.329575117071,-8.796093,-24.454562
19:02:12.002,151.921643947423,151.921643947423,-8.757763,-24.500248
19:02:12.102,151.510753222683,151.510753222683,-8.719434,-24.545935
19:02:12.202,151.097225521022,151.097225521022,-8.681105,-24.591621
19:02:12.302,150.681383420614,150.681383420614,-8.630476,-24.637307
19:02:12.402,150.26354949945,150.26354949945,-8.557588,-24.682994
19:02:12.502,149.844046335764,149.844046335764,-8.484699,-24.728680
19:02:12.602,149.423196507547,149.423196507547,-8.411811,-24.774367
19:02:12.702,149.0013593779,149.0013593779,-8.338923,-24.820053
19:02:12.802,148.579047074214,148.579047074214,-8.266034,-24.865740
19:02:12.902,148.156811374253,148.156811374253,-8.193146,-24.911426
19:02:13.002,147.7352040561,147.7352040561,-8.120258,-24.920362
19:02:13.102,147.314776897594,147.314776897594,-8.044811,-24.920362
19:02:13.202,146.896081676755,146.896081676755,-7.957471,-24.920362
19:02:13.302,146.479670171606,146.479670171606,-7.870132,-24.920362
19:02:13.402,146.066094159985,146.066094159985,-7.782792,-24.920362
19:02:13.502,145.655905419974,145.655905419974,-7.695453,-24.920362
19:02:13.602,145.249655729414,145.249655729414,-7.608113,-24.920362
19:02:13.702,144.847874273652,144.847874273652,-7.520774,-24.920362
19:02:13.802,144.45022792918,144.45022792918,-7.433434,-24.920362
19:02:13.902,144.055272561345,144.055272561345,-7.367229,-24.920362
19:02:14.002,143.661490699168,143.661490699168,-7.301894,-24.917834
19:02:14.102,143.267364871442,143.267364871442,-7.236559,-24.906739
19:02:14.202,142.871377607128,142.871377607128,-7.171224,-24.895643
19:02:14.302,142.472011435191,142.472011435191,-7.105890,-24.884548
19:02:14.402,142.06774888442,142.06774888442,-7.040555,-24.873453
19:02:14.502,141.657072483839,141.657072483839,-6.975220,-24.862358
19:02:14.602,141.238464762234,141.238464762234,-6.909885,-24.851262
19:02:14.702,140.81040824857,140.81040824857,-6.844551,-24.840167
19:02:14.802,140.371862474905,140.371862474905,-6.811499,-24.829072
19:02:14.902,139.925107620556,139.925107620556,-6.785563,-24.817976
19:02:15.002,139.473835699046,139.473835699046,-6.759628,-24.806881
19:02:15.102,139.021743899021,139.021743899021,-6.733693,-24.800461
19:02:15.202,138.572529409324,138.572529409324,-6.707757,-24.796545
19:02:15.302,138.129889418798,138.129889418798,-6.681822,-24.792629
19:02:15.402,137.69752111609,137.69752111609,-6.655886,-24.788714
19:02:15.502,137.279121690104,137.279121690104,-6.629951,-24.784798
19:02:15.602,136.878327460072,136.878327460072,-6.604016,-24.780882
19:02:15.702,136.495975706577,136.495975706577,-6.578080,-24.776966
19:02:15.802,136.128995397393,136.128995397393,-6.551878,-24.773050
19:02:15.902,135.774024996388,135.774024996388,-6.524807,-24.769134
19:02:16.002,135.427702967638,135.427702967638,-6.497735,-24.765218
19:02:16.102,135.086667775016,135.086667775016,-6.470664,-24.763398
19:02:16.202,134.747557882545,134.747557882545,-6.443593,-24.787546
19:02:16.302,134.407011754249,134.407011754249,-6.416522,-24.811695
19:02:16.402,134.061667854,134.061667854,-6.389451,-24.835843
19:02:16.502,133.708164645875,133.708164645875,-6.362380,-24.859992
19:02:16.602,133.343264242168,133.343264242168,-6.335308,-24.884140
19:02:16.702,132.966137200659,132.966137200659,-6.308237,-24.908289
19:02:16.802,132.578142886526,132.578142886526,-6.281166,-24.932438
19:02:16.902,132.180720259662,132.180720259662,-6.242715,-24.956586
19:02:17.002,131.775308280187,131.775308280187,-6.198153,-24.980735
19:02:17.102,131.363345907986,131.363345907986,-6.153591,-25.004883
19:02:17.202,130.946272103125,130.946272103125,-6.109029,-25.022530
19:02:17.302,130.525525825668,130.525525825668,-6.064467,-25.033625
19:02:17.402,130.102546035499,130.102546035499,-6.019905,-25.044720
19:02:17.502,129.678771692746,129.678771692746,-5.975342,-25.055816
19:02:17.602,129.255641757288,129.255641757288,-5.930780,-25.066911
19:02:17.702,128.834344262551,128.834344262551,-5.886218,-25.078006
19:02:17.802,128.414908783987,128.414908783987,-5.841656,-25.089102
19:02:17.902,127.997030809454,127.997030809454,-5.795733,-25.100197
19:02:18.002,127.580405795452,127.580405795452,-5.730631,-25.111292
19:02:18.102,127.164729198238,127.164729198238,-5.665529,-25.122387
19:02:18.202,126.749696474249,126.749696474249,-5.600427,-25.133483
19:02:18.302,126.335003079924,126.335003079924,-5.535325,-25.106085
19:02:18.402,125.92034447152,125.92034447152,-5.470223,-25.075410
19:02:18.502,125.505416105535,125.505416105535,-5.405121,-25.044735
19:02:18.602,125.089913438225,125.089913438225,-5.340019,-25.014060
19:02:18.702,124.67353406938,124.67353406938,-5.274917,-24.983384
19:02:18.802,124.256077202466,124.256077202466,-5.187908,-24.952709
19:02:18.902,123.837485700228,123.837485700228,-5.092674,-24.922034
19:02:19.002,123.417713297764,123.417713297764,-4.997440,-24.891359
19:02:19.102,122.996713729931,122.996713729931,-4.902206,-24.860684
19:02:19.202,122.574440731767,122.574440731767,-4.806972,-24.830008
19:02:19.302,122.150848038311,122.150848038311,-4.711737,-24.832817
19:02:19.402,121.725889384417,121.725889384417,-4.613567,-24.899208
19:02:19.502,121.299518505187,121.299518505187,-4.499004,-24.965600
19:02:19.602,120.871689135475,120.871689135475,-4.384440,-25.031991
19:02:19.702,120.442355010319,120.442355010319,-4.269877,-25.098383
19:02:19.802,120.011470851385,120.011470851385,-4.155314,-25.164774
19:02:19.902,119.57899907063,119.57899907063,-4.040750,-25.231166
19:02:20.002,119.144905689601,119.144905689601,-3.936841,-25.297557
19:02:20.102,118.709156750405,118.709156750405,-3.850417,-25.363948
19:02:20.202,118.271718295336,118.271718295336,-3.763994,-25.430340
19:02:20.302,117.832556366693,117.832556366693,-3.677571,-25.531591
19:02:20.402,117.391637006579,117.391637006579,-3.591147,-25.737906
19:02:20.502,116.948926257356,116.948926257356,-3.504724,-25.944221
19:02:20.602,116.504390161127,116.504390161127,-3.423985,-26.150536
19:02:20.702,116.05799476019,116.05799476019,-3.383332,-26.356852
19:02:20.802,115.609705692102,115.609705692102,-3.342678,-26.563167
19:02:20.902,115.15940184142,115.15940184142,-3.302025,-26.769482
19:02:21.002,114.706768068323,114.706768068323,-3.261371,-26.975797
19:02:21.102,114.25146290729,114.25146290729,-3.220718,-27.243154
19:02:21.202,113.793144892998,113.793144892998,-3.180064,-27.559043
19:02:21.302,113.331472560126,113.331472560126,-3.139410,-27.874932
19:02:21.402,112.86610444315,112.86610444315,-3.098757,-28.190822
19:02:21.502,112.396699076818,112.396699076818,-3.089371,-28.506711
