totsec,true_course_deg,hdg_deg_T,pitch_deg,bank_deg
18:53:43.398,149.589733,149.589733,-3.976827,14.627701
18:53:44.594,154.068257,154.068257,-4.680944,17.991689
18:53:45.797,159.033894,159.033894,-5.307811,20.669770
18:53:46.594,164.280050,164.280050,-5.843173,22.754033
18:53:47.195,169.776053,169.776053,-6.275955,24.341229
18:53:48.594,175.472806,175.472806,-6.587275,25.012661
18:53:49.195,181.413201,181.413201,-6.765495,25.221869
18:53:50.594,187.570943,187.570943,-6.823946,24.996952
18:53:51.195,193.897185,193.897185,-6.803604,24.759361
18:53:52.594,200.198315,200.198315,-6.753301,24.444520
18:53:53.797,206.187219,206.187219,-6.711202,23.728629
18:53:54.398,211.560506,211.560506,-6.697261,21.990779
18:53:55.398,216.129786,216.129786,-6.704816,19.024162
18:53:56.797,219.806349,219.806349,-6.708240,15.157816
18:53:57.797,222.565350,222.565350,-6.666683,10.776328
18:53:58.594,224.423212,224.423212,-6.549600,6.516152
18:53:59.195,225.613035,225.613035,-6.348553,3.437576
18:54:00.398,226.410656,226.410656,-6.079145,1.857680
18:54:01.398,227.034068,227.034068,-5.780660,1.514526
18:54:02.398,227.582790,227.582790,-5.484206,1.588276
18:54:03.398,228.120729,228.120729,-5.209692,1.710961
18:54:04.195,228.719528,228.719528,-4.963140,1.974660
18:54:05.594,229.398835,229.398835,-4.754492,2.401094
18:54:06.594,230.082103,230.082103,-4.601527,2.760831
18:54:07.398,230.697908,230.697908,-4.525615,3.103172
18:54:08.594,231.250181,231.250181,-4.542338,3.781436
18:54:09.594,231.841368,231.841368,-4.638965,5.058269
18:54:10.797,232.559008,232.559008,-4.772104,6.469943
18:54:11.195,233.550967,233.550967,-4.874200,7.753198
18:54:12.797,234.949842,234.949842,-4.884843,8.446675
18:54:13.594,236.817051,236.817051,-4.761194,8.537994
18:54:14.594,239.255070,239.255070,-4.497236,8.572909
18:54:15.398,242.288775,242.288775,-4.122037,8.535581
18:54:16.594,245.915316,245.915316,-3.687076,8.793601
18:54:17.797,250.019280,250.019280,-3.248824,9.555733
18:54:18.195,254.500800,254.500800,-2.842731,11.339888
18:54:19.195,259.194880,259.194880,-2.486799,13.400610
18:54:20.195,263.959975,263.959975,-2.201319,15.049638
18:54:21.195,268.615185,268.615185,-2.014147,15.512015
18:54:22.195,272.999991,272.999991,-1.963702,14.926874
18:54:23.797,277.150433,277.150433,-2.077190,14.484555
18:54:24.594,281.329585,281.329585,-2.357443,15.050668
18:54:25.195,285.711578,285.711578,-2.776209,16.075841
18:54:26.195,290.160634,290.160634,-3.296427,16.099490
18:54:27.398,294.348287,294.348287,-3.872522,14.509113
18:54:28.195,298.032503,298.032503,-4.453149,11.912582
18:54:29.594,301.181537,301.181537,-4.983826,9.484242
18:54:30.797,303.962569,303.962569,-5.420597,8.151444
18:54:31.398,306.490094,306.490094,-5.735825,7.648187
18:54:32.195,308.839972,308.839972,-5.916919,7.733643
18:54:33.398,311.001289,311.001289,-5.970333,7.870543
18:54:34.797,312.844309,312.844309,-5.901490,7.361574
18:54:35.594,314.269721,314.269721,-5.705813,6.399005
18:54:36.797,315.285451,315.285451,-5.366036,5.338620
18:54:37.797,315.905718,315.905718,-4.877823,4.141735
18:54:38.398,316.098781,316.098781,-4.276051,2.433938
18:54:39.195,315.941692,315.941692,-3.623326,0.696877
18:54:40.398,315.630398,315.630398,-2.995284,-0.448772
18:54:41.594,315.329347,315.329347,-2.466304,-0.826809
18:54:42.398,315.116831,315.116831,-2.093888,-0.636179
18:54:43.195,314.950114,314.950114,-1.903744,-0.491747
18:54:45.195,314.724868,314.724868,-1.872523,-0.768376
18:54:46.594,314.543376,314.543376,-1.953016,-0.658188
18:54:47.398,314.449051,314.449051,-2.091888,-0.415133
18:54:48.000,314.498647,314.498647,-2.243438,0.138999
18:54:49.195,314.670459,314.670459,-2.371811,0.658802
18:54:50.594,314.817507,314.817507,-2.447072,0.629299
18:54:51.594,314.796814,314.796814,-2.452823,0.094759
18:54:52.398,314.626499,314.626499,-2.387861,-0.241568
18:54:53.797,314.435822,314.435822,-2.266169,0.047730
18:54:54.594,314.312761,314.312761,-2.113340,0.745904
18:54:55.398,314.261611,314.261611,-1.953725,1.355784
18:54:56.797,314.287943,314.287943,-1.808875,1.659844
18:54:57.398,314.378587,314.378587,-1.687904,1.321547
18:54:58.195,314.659463,314.659463,-1.591702,0.904145
18:54:59.195,315.117039,315.117039,-1.513029,-0.015904
18:55:00.797,315.526426,315.526426,-1.434836,-1.820907
18:55:01.797,315.659253,315.659253,-1.335997,-3.903135
18:55:02.195,315.444874,315.444874,-1.192865,-5.111658
18:55:03.594,315.051364,315.051364,-0.994924,-4.640246
18:55:04.195,314.674635,314.674635,-0.748100,-2.976582
18:55:05.195,314.465896,314.465896,-0.478392,-0.929953
18:55:06.797,314.260923,314.260923,-0.225146,0.381869
18:55:07.195,313.967022,313.967022,-0.028059,1.609321
18:55:08.594,313.578366,313.578366,0.086977,3.285989
18:55:09.797,313.265544,313.265544,0.123722,5.237756
18:55:10.195,313.192128,313.192128,0.107489,6.637974
18:55:11.594,313.448576,313.448576,0.070786,6.684126
18:55:12.398,313.885569,313.885569,0.037461,5.072094
18:55:13.000,314.254083,314.254083,0.015591,2.666199
18:55:14.594,314.370314,314.370314,0.005045,0.603176
18:55:15.797,314.224839,314.224839,0.001067,-0.553564
18:55:16.195,313.901942,313.901942,0.000191,-0.952951
18:55:17.797,313.660686,313.660686,0.041679,-0.382383
18:55:18.797,313.587755,313.587755,0.169040,0.321061
18:55:19.398,313.749940,313.749940,0.466898,1.030793
18:55:20.195,314.125077,314.125077,1.025732,1.381608
18:55:21.398,314.669904,314.669904,1.839369,1.338811
18:55:22.594,315.312384,315.312384,2.783125,1.313287
18:55:38.797,316.000970,316.000970,3.684117,1.605405
18:55:40.398,316.702157,316.702157,4.449781,2.502262
18:55:41.594,317.380883,317.380883,5.091328,3.843862
18:55:42.797,318.044471,318.044471,5.647945,5.171083
18:55:43.195,318.627353,318.627353,6.118601,5.520208
18:55:44.398,319.010856,319.010856,6.466253,4.456865
18:55:45.195,319.107080,319.107080,6.700415,2.502304
18:55:46.797,318.976203,318.976203,6.823105,0.710404
18:55:47.594,318.719598,318.719598,6.829715,-0.491371
18:55:48.594,318.521614,318.521614,6.713763,-0.860391
18:55:49.594,318.498653,318.498653,6.464614,-0.853897
18:55:50.594,318.699551,318.699551,6.102279,-0.624058
18:55:51.797,319.066940,319.066940,5.675965,-0.432660
18:55:52.195,319.493989,319.493989,5.248509,-0.186172
18:55:53.594,319.880733,319.880733,4.873982,0.220526
18:55:54.398,320.191837,320.191837,4.590678,0.778771
18:55:55.195,320.355842,320.355842,4.423855,1.047700
18:55:56.195,320.299686,320.299686,4.403440,0.928774
18:55:57.195,320.091472,320.091472,4.550663,0.937104
18:55:58.797,319.880563,319.880563,4.869107,1.104296
18:55:59.398,319.796779,319.796779,5.326207,1.061794
18:56:00.797,319.805677,319.805677,5.871087,0.249916
18:56:01.398,319.880911,319.880911,6.455091,-0.887202
18:56:02.594,319.969193,319.969193,7.034480,-1.905265
18:56:03.195,320.233382,320.233382,7.573136,-1.445075
18:56:04.594,320.882723,320.882723,8.032661,0.652447
18:56:05.594,322.137502,322.137502,8.371518,4.385112
18:56:06.594,324.290786,324.290786,8.547268,9.510775
18:56:07.797,327.492026,327.492026,8.526547,14.500473
18:56:08.195,331.749900,331.749900,8.320397,18.138269
18:56:09.797,336.708927,336.708927,7.967028,18.920293
18:56:10.797,341.808491,341.808491,7.517247,16.813797
18:56:11.797,346.567520,346.567520,6.988006,13.342505
18:56:12.195,350.839081,350.839081,6.364399,10.656846
18:56:13.195,354.848452,354.848452,5.632789,10.344952
18:56:14.797,358.802481,358.802481,4.814713,11.648835
18:56:15.594,2.838864,2.838864,3.974279,13.603895
18:56:16.195,6.915088,6.915088,3.193078,14.824318
18:56:17.594,10.990088,10.990088,2.534261,15.634744
18:56:18.797,15.079160,15.079160,2.023970,16.598699
18:56:19.594,19.058435,19.058435,1.648887,17.140115
18:56:20.195,22.887661,22.887661,1.381190,17.229901
18:56:21.594,26.511833,26.511833,1.196160,16.511655
18:56:22.398,29.940595,29.940595,1.082783,15.356345
18:56:23.594,33.076949,33.076949,1.031800,13.722608
18:56:24.195,35.767735,35.767735,1.023029,11.588942
18:56:25.398,37.947350,37.947350,1.030420,9.276804
18:56:26.195,39.675807,39.675807,1.039063,7.213671
18:56:27.594,41.122143,41.122143,1.051908,5.903661
18:56:28.797,42.463185,42.463185,1.085577,5.392111
18:56:29.398,43.788240,43.788240,1.166021,5.325986
18:56:30.398,45.147727,45.147727,1.324824,5.439954
18:56:31.797,46.507505,46.507505,1.593770,5.324416
18:56:32.797,47.797192,47.797192,1.981739,4.753846
18:56:33.797,48.927517,48.927517,2.477080,3.860725
18:56:34.398,49.808061,49.808061,3.039756,2.820557
18:56:35.594,50.487242,50.487242,3.619619,2.388131
18:56:36.797,51.105748,51.105748,4.163190,2.850657
18:56:37.797,51.867812,51.867812,4.623656,4.107597
18:56:38.398,52.888851,52.888851,4.959963,5.371954
18:56:39.195,54.263948,54.263948,5.131325,6.429406
18:56:40.398,56.069419,56.069419,5.106815,7.473451
18:56:42.195,58.376080,58.376080,4.878153,8.919962
18:56:43.398,61.307618,61.307618,4.473260,11.317586
18:56:44.398,64.957210,64.957210,3.952444,14.527487
18:56:45.398,69.305621,69.305621,3.374918,17.949087
18:56:46.594,74.285143,74.285143,2.787463,21.208136
18:56:47.398,79.734057,79.734057,2.206586,23.591678
18:56:48.195,85.527020,85.527020,1.636492,24.949791
18:56:49.398,91.509809,91.509809,1.078107,25.386238
18:56:50.594,97.500376,97.500376,0.540674,25.182201
18:56:51.594,103.283252,103.283252,0.046814,24.333309
18:56:52.195,108.726367,108.726367,-0.375137,22.916648
18:56:53.797,113.820619,113.820619,-0.698927,20.874508
18:56:54.594,118.582427,118.582427,-0.919251,18.013454
18:56:55.594,122.866401,122.866401,-1.053345,13.968618
18:56:57.797,126.490879,126.490879,-1.138556,9.544641
18:56:58.195,129.301970,129.301970,-1.217256,5.728646
18:57:00.594,131.381793,131.381793,-1.316737,3.835739
18:57:01.797,132.925031,132.925031,-1.442672,3.976868
18:57:02.797,134.137915,134.137915,-1.578981,5.088027
18:57:03.398,135.144733,135.144733,-1.710901,6.115880
18:57:04.594,136.066144,136.066144,-1.832571,6.814220
18:57:05.797,136.987202,136.987202,-1.945390,7.077723
18:57:06.398,137.878480,137.878480,-2.041358,6.753171
18:57:07.594,138.670644,138.670644,-2.098615,5.879695
18:57:08.594,139.359511,139.359511,-2.091206,4.867191
18:57:09.195,139.905875,139.905875,-2.004551,3.463721
18:57:10.594,140.368104,140.368104,-1.849973,2.155244
18:57:11.797,140.749640,140.749640,-1.661808,0.758246
18:57:12.398,141.053169,141.053169,-1.481896,-0.453156
18:57:13.594,141.216842,141.216842,-1.345818,-1.570190
18:57:14.398,141.281598,141.281598,-1.267852,-2.223056
18:57:15.398,141.251182,141.251182,-1.242334,-2.926405
18:57:16.398,141.213167,141.213167,-1.250738,-3.408509
18:57:17.797,141.252882,141.252882,-1.274897,-3.479087
18:57:18.398,141.455442,141.455442,-1.303448,-2.656129
18:57:19.398,141.829456,141.829456,-1.335720,-1.156655
18:57:20.594,142.346622,142.346622,-1.376131,0.607569
18:57:21.797,142.877328,142.877328,-1.424713,1.688758
18:57:22.594,143.300227,143.300227,-1.470191,1.855625
18:57:23.398,143.554328,143.554328,-1.491536,1.355424
18:57:24.398,143.670154,143.670154,-1.467045,0.705632
18:57:25.195,143.645223,143.645223,-1.390303,-0.155710
18:57:26.594,143.539910,143.539910,-1.279749,-0.798550
18:57:27.594,143.413132,143.413132,-1.172689,-1.161294
18:57:28.797,143.314395,143.314395,-1.112066,-1.345305
18:57:29.594,143.252157,143.252157,-1.126707,-1.556633
18:57:30.594,143.193800,143.193800,-1.219362,-1.916156
18:57:31.195,143.037433,143.037433,-1.370543,-2.548339
18:57:32.594,142.682772,142.682772,-1.542316,-3.195640
18:57:33.195,142.061620,142.061620,-1.692124,-3.750845
18:57:34.594,141.230868,141.230868,-1.779079,-3.816829
18:57:35.797,140.386283,140.386283,-1.772433,-3.008323
18:57:36.797,139.756178,139.756178,-1.656107,-1.370228
18:57:37.398,139.436403,139.436403,-1.431559,0.389029
18:57:38.797,139.427247,139.427247,-1.114734,1.782900
18:57:39.398,139.639662,139.639662,-0.730616,2.496759
18:57:40.398,139.960128,139.960128,-0.309704,2.693516
18:57:41.594,140.272974,140.272974,0.112368,2.640307
18:57:42.594,140.538891,140.538891,0.496693,2.640928
18:57:43.195,140.774601,140.774601,0.799991,2.649367
18:57:44.195,140.968193,140.968193,0.982983,2.309465
18:57:45.195,141.031170,141.031170,1.015167,1.233881
18:57:46.398,140.955085,140.955085,0.885227,0.008204
18:57:47.195,140.773374,140.773374,0.608696,-0.932753
18:57:48.398,140.601441,140.601441,0.228360,-1.134111
18:57:49.594,140.452001,140.452001,-0.200815,-1.089919
18:57:50.594,140.382483,140.382483,-0.632148,-0.664382
18:57:51.594,140.415720,140.415720,-1.041793,-0.146924
18:57:52.594,140.620569,140.620569,-1.433475,0.638320
18:57:53.797,140.962885,140.962885,-1.816798,1.293789
18:57:54.797,141.375343,141.375343,-2.197864,1.705272
18:57:55.594,141.770859,141.770859,-2.565219,1.705588
18:57:56.797,142.126940,142.126940,-2.898095,1.526794
18:57:57.797,142.469735,142.469735,-3.180341,1.423142
18:57:58.594,143.004484,143.004484,-3.409202,2.187315
18:57:59.195,143.955912,143.955912,-3.596389,3.884700
18:58:00.594,145.544213,145.544213,-3.758505,6.464563
18:58:01.594,147.915257,147.915257,-3.915303,9.511224
18:58:02.594,151.136612,151.136612,-4.085014,12.867317
18:58:03.594,155.167705,155.167705,-4.271374,16.173087
18:58:04.594,159.923504,159.923504,-4.467741,19.167075
18:58:05.195,165.308034,165.308034,-4.659551,21.670325
18:58:06.594,171.284441,171.284441,-4.842514,23.845311
18:58:07.398,177.814387,177.814387,-5.027125,25.501274
18:58:08.195,184.740611,184.740611,-5.220937,26.277601
18:58:09.594,191.882144,191.882144,-5.411455,26.056727
18:58:10.594,199.056968,199.056968,-5.567949,24.950653
18:58:11.398,205.979478,205.979478,-5.650934,22.825614
18:58:12.797,212.168788,212.168788,-5.632707,19.517947
18:58:13.195,217.207134,217.207134,-5.508908,15.549008
18:58:14.797,220.911373,220.911373,-5.299147,11.684176
18:58:15.195,223.521611,223.521611,-5.041606,9.257073
18:58:16.398,225.411659,225.411659,-4.781824,8.339182
18:58:17.594,227.019545,227.019545,-4.566099,8.999678
18:58:18.195,228.679487,228.679487,-4.426951,10.521011
18:58:19.797,230.715055,230.715055,-4.381987,12.296647
18:58:20.398,233.073685,233.073685,-4.424931,12.692011
18:58:21.594,235.541561,235.541561,-4.531243,11.321211
18:58:22.797,237.744196,237.744196,-4.678535,8.322343
18:58:23.398,239.472741,239.472741,-4.859651,4.975316
18:58:24.398,240.698131,240.698131,-5.082399,2.202382
18:58:25.195,241.562283,241.562283,-5.355187,0.634298
18:58:26.594,242.199544,242.199544,-5.672127,-0.043684
18:58:27.398,242.825042,242.825042,-5.994585,0.434965
18:58:28.594,243.624569,243.624569,-6.265098,1.720039
18:58:30.398,244.751692,244.751692,-6.422827,3.589782
18:58:31.195,246.240919,246.240919,-6.444771,5.500254
18:58:32.594,248.106039,248.106039,-6.350941,7.418372
18:58:33.398,250.215971,250.215971,-6.196906,8.830581
18:58:34.594,252.528349,252.528349,-6.044677,10.225916
18:58:35.797,255.028375,255.028375,-5.928740,11.626177
18:58:36.398,257.775395,257.775395,-5.847899,13.121936
18:58:37.195,260.874811,260.874811,-5.779682,14.571154
18:58:38.398,264.495508,264.495508,-5.705694,16.199953
18:58:39.195,268.758375,268.758375,-5.627529,17.902265
18:58:40.195,273.688747,273.688747,-5.551315,19.601185
18:58:41.195,279.132969,279.132969,-5.484835,20.889635
18:58:42.797,284.850383,284.850383,-5.424002,21.568239
18:58:43.594,290.431140,290.431140,-5.358298,20.898439
18:58:44.398,295.451268,295.451268,-5.259147,18.557146
18:58:45.594,299.529290,299.529290,-5.097150,14.512007
18:58:46.398,302.631795,302.631795,-4.865126,10.238941
18:58:47.594,304.921458,304.921458,-4.586748,6.677299
18:58:48.398,306.655020,306.655020,-4.303395,4.336597
18:58:49.797,308.064991,308.064991,-4.044312,3.066457
18:58:50.594,309.279541,309.279541,-3.808963,2.506486
18:58:51.594,310.361618,310.361618,-3.573276,2.581181
18:58:52.195,311.242883,311.242883,-3.314423,2.736437
18:58:53.797,311.876340,311.876340,-3.032086,3.166567
18:58:54.797,312.341526,312.341526,-2.753153,4.248261
18:58:55.797,312.659917,312.659917,-2.515039,5.314232
18:58:56.195,312.863540,312.863540,-2.344814,5.673638
18:58:57.398,312.942953,312.942953,-2.246206,4.769632
18:58:58.195,313.016659,313.016659,-2.198754,3.391856
18:58:59.195,313.157944,313.157944,-2.167061,2.149915
18:59:00.195,313.393570,313.393570,-2.112424,1.509570
18:59:01.398,313.678340,313.678340,-2.010802,1.373811
18:59:02.797,313.884059,313.884059,-1.856656,1.299114
18:59:03.594,314.059962,314.059962,-1.662531,1.836071
18:59:04.797,314.260880,314.260880,-1.446416,2.469915
18:59:05.398,314.462643,314.462643,-1.218770,2.545359
18:59:06.195,314.609997,314.609997,-0.982238,1.747008
18:59:07.000,314.640341,314.640341,-0.734756,0.206374
18:59:08.195,314.585475,314.585475,-0.482883,-1.382923
18:59:09.797,314.642648,314.642648,-0.249429,-2.114412
18:59:10.398,314.823079,314.823079,-0.067225,-2.290599
18:59:11.797,315.070132,315.070132,0.033737,-2.223737
18:59:12.398,315.320899,315.320899,0.047455,-2.180522
18:59:13.195,315.474481,315.474481,-0.006314,-2.410567
18:59:14.398,315.447601,315.447601,-0.084817,-2.670905
18:59:15.195,315.131282,315.131282,-0.133990,-2.791633
18:59:16.195,314.596321,314.596321,-0.105320,-2.193950
18:59:17.594,314.013735,314.013735,0.038091,-0.896050
18:59:18.594,313.630353,313.630353,0.312448,0.911776
18:59:19.195,313.516548,313.516548,0.714977,2.325436
18:59:20.195,313.518822,313.518822,1.222124,2.587081
18:59:21.594,313.663406,313.663406,1.796985,2.483689
18:59:22.594,313.910233,313.910233,2.390620,2.095801
18:59:23.398,314.206876,314.206876,2.957767,1.552379
18:59:24.797,314.413171,314.413171,3.464601,0.680186
18:59:25.594,314.403019,314.403019,3.896447,-0.329367
18:59:26.195,314.297791,314.297791,4.247537,-0.626064
18:59:27.594,314.212908,314.212908,4.513940,-0.430338
18:59:28.594,314.284839,314.284839,4.681485,0.225410
18:59:29.398,314.481598,314.481598,4.749965,0.502749
18:59:30.797,314.842198,314.842198,4.736118,0.694811
18:59:31.797,315.315073,315.315073,4.676127,0.230671
18:59:32.797,315.725015,315.725015,4.609792,-1.348868
18:59:33.797,315.892438,315.892438,4.572446,-3.571277
18:59:34.195,315.741913,315.741913,4.571986,-5.265818
18:59:35.594,315.395033,315.395033,4.605801,-5.316950
18:59:36.797,315.079322,315.079322,4.650451,-3.614155
18:59:37.797,314.939484,314.939484,4.675235,-1.204694
18:59:38.797,315.004691,315.004691,4.645555,0.890917
18:59:39.195,315.162314,315.162314,4.553419,1.987956
18:59:40.398,315.305879,315.305879,4.417948,2.266202
18:59:41.195,315.350694,315.350694,4.291224,2.039471
18:59:42.195,315.324870,315.324870,4.230436,2.131750
18:59:43.594,315.316335,315.316335,4.260165,2.829244
18:59:44.195,315.444419,315.444419,4.372572,4.077193
18:59:45.797,315.739376,315.739376,4.536323,5.132670
18:59:46.594,316.162549,316.162549,4.708031,5.814144
18:59:47.195,316.627679,316.627679,4.870608,6.197734
18:59:48.797,317.036622,317.036622,5.014352,6.316856
18:59:49.195,317.305689,317.305689,5.146819,6.018321
18:59:50.398,317.437076,317.437076,5.272950,5.312840
18:59:51.797,317.533714,317.533714,5.396629,4.549925
18:59:52.195,317.647853,317.647853,5.500307,3.611635
18:59:53.398,317.834692,317.834692,5.561480,2.779650
18:59:54.195,318.035706,318.035706,5.569535,1.748243
18:59:55.797,318.207656,318.207656,5.522298,0.803477
18:59:56.797,318.489209,318.489209,5.440161,0.897122
18:59:57.398,318.965214,318.965214,5.349856,1.677508
18:59:58.195,319.567184,319.567184,5.266735,2.393716
18:59:59.398,320.121796,320.121796,5.200775,2.497870
19:00:00.398,320.527178,320.527178,5.132532,2.124265
19:00:01.195,320.817928,320.817928,5.046867,1.772452
19:00:02.594,321.118232,321.118232,4.938003,1.828077
19:00:03.594,321.483300,321.483300,4.813679,2.094670
19:00:04.594,321.861402,321.861402,4.677080,2.126183
19:00:05.398,322.166598,322.166598,4.532728,1.824472
19:00:06.195,322.335890,322.335890,4.387008,1.207145
19:00:07.195,322.388661,322.388661,4.240016,0.620999
19:00:08.594,322.582352,322.582352,4.085697,0.992161
19:00:09.195,323.189719,323.189719,3.918806,2.433106
19:00:10.398,324.406468,324.406468,3.744417,4.624344
19:00:11.594,326.290354,326.290354,3.586713,7.055196
19:00:12.398,328.781732,328.781732,3.468205,9.310360
19:00:13.797,331.878901,331.878901,3.411767,11.762150
19:00:14.398,335.602168,335.602168,3.437781,14.443116
19:00:15.594,339.911966,339.911966,3.565397,17.389659
19:00:16.797,344.714266,344.714266,3.805460,20.585664
19:00:17.797,349.905096,349.905096,4.153509,23.583122
19:00:18.195,355.427216,355.427216,4.585740,25.767655
19:00:19.195,1.209139,1.209139,5.079355,26.663852
19:00:20.398,7.166344,7.166344,5.596707,26.332722
19:00:21.195,13.169964,13.169964,6.103979,25.418825
19:00:22.398,19.100008,19.100008,6.549232,24.519802
19:00:23.797,24.797642,24.797642,6.876330,23.613958
19:00:24.398,30.012899,30.012899,7.032951,21.969418
19:00:25.594,34.539544,34.539544,6.995370,19.501153
19:00:26.398,38.238357,38.238357,6.762909,16.141937
19:00:27.398,40.988811,40.988811,6.357742,12.036729
19:00:28.195,42.790887,42.790887,5.809817,7.915999
19:00:29.195,43.833129,43.833129,5.158619,4.707605
19:00:30.195,44.432611,44.432611,4.454800,2.946180
19:00:31.195,44.958181,44.958181,3.779667,3.067925
19:00:32.797,45.633571,45.633571,3.206396,4.306651
19:00:33.797,46.544985,46.544985,2.800356,5.934596
19:00:34.398,47.601888,47.601888,2.576384,6.870834
19:00:35.594,48.652405,48.652405,2.521228,6.754211
19:00:36.398,49.483912,49.483912,2.601097,5.527870
19:00:37.195,49.986646,49.986646,2.787771,4.247538
19:00:38.195,50.201696,50.201696,3.049255,3.795283
19:00:39.594,50.331933,50.331933,3.349653,4.766146
19:00:40.195,50.702740,50.702740,3.650976,7.124967
19:00:41.797,51.651669,51.651669,3.925774,10.249220
19:00:42.195,53.465906,53.465906,4.167404,13.309091
19:00:43.195,56.257123,56.257123,4.381801,15.726781
19:00:44.594,60.007905,60.007905,4.564953,17.593871
19:00:45.594,64.615916,64.615916,4.696820,19.190249
19:00:46.594,69.881312,69.881312,4.734135,20.585621
19:00:47.797,75.655347,75.655347,4.638383,21.999968
19:00:48.797,81.748266,81.748266,4.383271,23.101242
19:00:49.594,87.933313,87.933313,3.970839,23.802579
19:00:51.797,93.896424,93.896424,3.426209,23.889472
19:00:52.797,99.358303,99.358303,2.791364,23.472363
19:00:53.594,104.174689,104.174689,2.106186,22.579504
19:00:54.195,108.343995,108.343995,1.396236,21.015930
19:00:55.398,112.068960,112.068960,0.672043,19.287824
19:00:56.195,115.497522,115.497522,-0.060080,17.421592
19:00:57.195,118.766396,118.766396,-0.781882,15.931778
19:00:58.195,121.853962,121.853962,-1.462720,14.295307
19:00:59.398,124.635327,124.635327,-2.080710,12.297841
19:01:00.594,126.991314,126.991314,-2.631262,10.001587
19:01:01.195,128.896122,128.896122,-3.130487,7.856775
19:01:02.195,130.413982,130.413982,-3.577706,6.093516
19:01:03.594,131.649383,131.649383,-3.940118,4.680549
19:01:04.195,132.716298,132.716298,-4.152686,3.596550
19:01:05.797,133.680976,133.680976,-4.158464,2.690937
19:01:08.594,134.471496,134.471496,-3.954074,1.546942
19:01:09.797,135.038005,135.038005,-3.593447,0.566780
19:01:10.195,135.340976,135.340976,-3.163304,-0.089837
19:01:11.797,135.437731,135.437731,-2.738803,-0.153132
19:01:12.594,135.421484,135.421484,-2.368333,0.131580
19:01:13.594,135.378113,135.378113,-2.085952,0.442010
19:01:14.398,135.451562,135.451562,-1.913166,0.936318
19:01:15.195,135.702233,135.702233,-1.857958,1.305665
19:01:16.398,136.150094,136.150094,-1.901857,1.468657
19:01:17.398,136.688204,136.688204,-2.001935,0.662512
19:01:18.797,137.110147,137.110147,-2.112388,-1.317796
19:01:20.797,137.288369,137.288369,-2.187826,-3.641874
19:01:21.398,137.191462,137.191462,-2.197826,-5.311657
19:01:22.797,136.970415,136.970415,-2.125638,-5.277798
19:01:23.195,136.798233,136.798233,-1.974021,-3.663614
19:01:24.797,136.835895,136.835895,-1.761542,-1.110348
19:01:25.797,137.142632,137.142632,-1.507426,1.604420
19:01:26.797,137.621000,137.621000,-1.226775,3.663882
19:01:27.797,138.095538,138.095538,-0.932198,4.558500
19:01:28.195,138.397374,138.397374,-0.639138,4.125857
19:01:29.398,138.499825,138.499825,-0.372593,3.056622
19:01:30.797,138.486701,138.486701,-0.152908,2.051188
19:01:31.594,138.426461,138.426461,0.000643,1.426511
19:01:32.797,138.390845,138.390845,0.079110,1.299691
19:01:33.594,138.404286,138.404286,0.088603,1.327533
19:01:34.398,138.455123,138.455123,0.053996,1.228829
19:01:35.594,138.527010,138.527010,0.013702,1.053118
19:01:36.594,138.715680,138.715680,0.002223,1.276144
19:01:37.398,139.071517,139.071517,0.045954,1.732750
19:01:38.594,139.548502,139.548502,0.160792,1.981720
19:01:39.195,139.932851,139.932851,0.357095,1.288830
19:01:40.195,140.125274,140.125274,0.636063,0.312448
19:01:41.398,140.098603,140.098603,0.977348,-0.623734
19:01:42.398,139.924045,139.924045,1.335580,-0.859125
19:01:44.797,139.731766,139.731766,1.651639,-0.051607
19:01:45.797,139.703444,139.703444,1.874178,1.738955
19:01:46.195,140.011654,140.011654,1.981668,3.858230
19:01:47.398,140.687666,140.687666,1.977634,5.298370
19:01:48.797,141.593273,141.593273,1.879679,5.471366
19:01:49.797,142.467781,142.467781,1.694285,4.436452
19:01:50.398,143.146802,143.146802,1.411282,3.036438
19:01:51.594,143.579142,143.579142,1.014560,1.847634
19:01:52.594,143.834203,143.834203,0.501557,1.406416
19:01:54.398,144.062299,144.062299,-0.021260,2.110451
19:01:55.594,144.343837,144.343837,-0.474171,3.480326
19:01:56.195,144.748895,144.748895,-0.696267,5.016043
19:01:57.398,145.281066,145.281066,-0.585000,6.348939
19:01:58.195,145.872674,145.872674,-0.148673,7.262238
19:01:59.398,146.447860,146.447860,0.514676,7.868347
19:02:00.195,145.440000,143.580000,-13.680901,3.443000
19:02:01.594,147.940000,146.470000,-9.521189,9.030800
19:02:02.398,150.380000,149.140000,-7.678571,12.702000
19:02:03.594,155.350000,154.470000,-6.418499,18.389000
19:02:04.195,158.280000,157.640000,-6.382175,22.027000
19:02:05.594,167.560000,167.540000,-7.403424,27.993000
19:02:06.398,173.150000,173.320000,-7.818693,26.227000
19:02:07.797,181.320000,181.590000,-7.052438,18.795000
19:02:08.594,184.780000,185.070000,-6.099469,15.229000
19:02:09.398,187.720000,188.130000,-4.962180,14.300000
19:02:10.195,190.830000,191.380000,-3.922647,15.024000
19:02:11.398,195.320000,196.000000,-4.084220,15.764000
19:02:12.000,197.460000,198.210000,-4.784878,15.888000
19:02:13.594,203.020000,203.860000,-6.660819,12.450000
19:02:14.398,204.960000,205.760000,-7.213581,8.828500
19:02:15.594,206.740000,207.490000,-6.505052,5.022400
