TSDateTime,SV,LinkVersion,ICAO,AddrQualifier,Latitude,Longitude,PressureAlt,NSVelocity,EWVelocity,VerticalRate,GroundSpeed,TargetID,Mode3,CategoryCode,EquipmentType,dist_to_VGT_m,dist_to_VGT_nm,source_file,Group,sm_alt,sm_gs,corrected_alt
2022-04-22 19:28:08.372,166,2,AD8194,ADSBwICAO,36.13120079040527,-115.37513494491576,10375.0,61.0,183.0,-320.0,192.89894,N97CX,4653.0,Light,RS_1090HMC,18472.15726408786,9.974166989248303,4-1-2022 through 4-30-2022.csv,131,10366.7,192.9,10309.0
2022-04-22 19:28:09.334,166,2,AD8194,ADSBwICAO,36.13147974014282,-115.37408351898192,10375.0,61.0,183.0,-384.0,192.89894,N97CX,4653.0,Light,RS_1090HMC,18374.42701474072,9.921396876209892,4-1-2022 through 4-30-2022.csv,131,10362.5,192.9,10309.0
2022-04-22 19:28:10.428,166,2,AD8194,ADSBwICAO,36.13178014755249,-115.37298917770386,10350.0,61.0,183.0,-512.0,192.89894,N97CX,4653.0,Light,RS_1090HMC,18272.18808340126,9.866192269655109,4-1-2022 through 4-30-2022.csv,131,10355.0,192.9,10284.0
2022-04-22 19:28:11.563,166,2,AD8194,ADSBwICAO,36.13208055496216,-115.3718090057373,10350.0,61.0,183.0,-512.0,192.89894,N97CX,4653.0,Light,RS_1090HMC,18163.2134074358,9.807350651963173,4-1-2022 through 4-30-2022.csv,131,10345.0,192.9,10284.0
2022-04-22 19:28:13.433,166,2,AD8194,ADSBwICAO,36.13261699676514,-115.36983489990234,10325.0,61.0,183.0,-576.0,192.89894,N97CX,4653.0,Light,RS_1090HMC,17979.1616342926,9.707970644866414,4-1-2022 through 4-30-2022.csv,131,10335.0,192.9,10259.0
2022-04-22 19:28:13.950,166,2,AD8194,ADSBwICAO,36.13276720046997,-115.36940574645996,10325.0,61.0,183.0,-576.0,192.89894,N97CX,,Light,RS_UAT,17937.35112192736,9.685394774258834,4-1-2022 through 4-30-2022.csv,131,10325.0,192.9,10259.0
2022-04-22 19:28:15.617,166,2,AD8194,ADSBwICAO,36.13323926925659,-115.3675389289856,10325.0,61.0,183.0,-512.0,192.89894,N97CX,4653.0,Light,RS_1090HMC,17765.26895868695,9.592477839463797,4-1-2022 through 4-30-2022.csv,131,10315.0,192.9,10259.0
2022-04-22 19:28:16.440,166,2,AD8194,ADSBwICAO,36.1334753036499,-115.36668062210084,10300.0,61.0,183.0,-512.0,192.89894,N97CX,4653.0,Light,RS_1090HMC,17685.147395166256,9.549215656137289,4-1-2022 through 4-30-2022.csv,131,10310.0,192.9,10234.0
2022-04-22 19:28:17.520,166,2,AD8194,ADSBwICAO,36.13375425338745,-115.36565065383913,10300.0,61.0,183.0,-512.0,192.89894,N97CX,4653.0,Light,RS_1090HMC,17589.24993835324,9.497435171897,4-1-2022 through 4-30-2022.csv,131,10300.0,192.9,10234.0
2022-04-22 19:28:18.122,166,2,AD8194,ADSBwICAO,36.13394737243652,-115.36500692367554,10300.0,61.0,183.0,-576.0,192.89894,N97CX,4653.0,Light,RS_UAT,17528.30514134362,9.464527614116426,4-1-2022 through 4-30-2022.csv,131,10290.0,193.0,10234.0
2022-04-22 19:28:19.515,166,2,AD8194,ADSBwICAO,36.13435506820679,-115.36354780197144,10275.0,61.0,183.0,-512.0,192.89894,N97CX,,Light,RS_UAT,17391.815595639022,9.390829155312646,4-1-2022 through 4-30-2022.csv,131,10280.0,193.2,10209.0
2022-04-22 19:28:20.754,24,2,AD8194,ADSBwICAO,36.134676933288574,-115.3621745109558,10275.0,60.0,184.0,-512.0,193.53553,N97CX,4653.0,Light,RS_1090LSC,17266.757806030284,9.323303350988274,4-1-2022 through 4-30-2022.csv,131,10270.0,193.2,10209.0
2022-04-22 19:28:21.711,24,2,AD8194,ADSBwICAO,36.13495588302612,-115.36112308502196,10250.0,60.0,184.0,-448.0,193.53553,N97CX,4653.0,Light,RS_1090LSC,17169.26695173905,9.270662500939013,4-1-2022 through 4-30-2022.csv,131,10260.0,193.1,10184.0
2022-04-22 19:28:22.669,24,2,AD8194,ADSBwICAO,36.13521337509155,-115.36022186279295,10250.0,61.0,183.0,-384.0,192.89894,N97CX,4653.0,Light,RS_1090LSC,17084.714392710248,9.22500777144182,4-1-2022 through 4-30-2022.csv,131,10255.0,193.0,10184.0
2022-04-22 19:28:23.713,166,2,AD8194,ADSBwICAO,36.13551378250122,-115.35908460617064,10250.0,60.0,183.0,-320.0,192.58505,N97CX,4653.0,Light,RS_1090HMC,16979.38035632159,9.168131941858311,4-1-2022 through 4-30-2022.csv,131,10250.0,192.8,10184.0
2022-04-22 19:28:24.829,166,2,AD8194,ADSBwICAO,36.13585710525513,-115.35788297653198,10250.0,60.0,183.0,-256.0,192.58505,N97CX,4653.0,Light,RS_1090HMC,16866.689220161712,9.107283596199627,4-1-2022 through 4-30-2022.csv,131,10245.0,192.6,10184.0
2022-04-22 19:28:25.942,166,2,AD8194,ADSBwICAO,36.13613605499268,-115.35674571990968,10250.0,60.0,183.0,-320.0,192.58505,N97CX,4653.0,Light,RS_1090HMC,16762.589525647985,9.05107425790928,4-1-2022 through 4-30-2022.csv,131,10240.0,192.6,10184.0
2022-04-22 19:28:26.681,24,2,AD8194,ADSBwICAO,36.13637208938599,-115.3559947013855,10225.0,60.0,183.0,-384.0,192.58505,N97CX,4653.0,Light,RS_UAT,16691.004334462275,9.012421346901876,4-1-2022 through 4-30-2022.csv,131,10235.0,192.6,10159.0
2022-04-22 19:28:27.791,24,2,AD8194,ADSBwICAO,36.136651039123535,-115.35496473312378,10225.0,60.0,183.0,-512.0,192.58505,N97CX,4653.0,Light,RS_UAT,16595.313805848487,8.960752594950588,4-1-2022 through 4-30-2022.csv,131,10225.0,192.6,10159.0
2022-04-22 19:28:28.885,166,2,AD8194,ADSBwICAO,36.13697290420532,-115.35369873046876,10225.0,60.0,183.0,-512.0,192.58505,N97CX,4653.0,Light,RS_1090HMC,16478.888142161406,8.8978877657459,4-1-2022 through 4-30-2022.csv,131,10215.0,192.6,10159.0
2022-04-22 19:28:29.690,166,2,AD8194,ADSBwICAO,36.137187480926514,-115.3528618812561,10200.0,60.0,183.0,-576.0,192.58505,N97CX,,Light,RS_UAT,16401.84972473665,8.85629034812994,4-1-2022 through 4-30-2022.csv,131,10205.0,192.8,10134.0
2022-04-22 19:28:30.631,166,2,AD8194,ADSBwICAO,36.13746643066406,-115.35181045532228,10200.0,60.0,183.0,-640.0,192.58505,N97CX,4653.0,Light,RS_UAT,16304.56220997119,8.803759292641033,4-1-2022 through 4-30-2022.csv,131,10190.0,193.0,10134.0
2022-04-22 19:28:31.429,24,2,AD8194,ADSBwICAO,36.13770246505737,-115.35097360610962,10175.0,60.0,184.0,-832.0,193.53553,N97CX,4653.0,Light,RS_UAT,16226.366867160084,8.761537185291623,4-1-2022 through 4-30-2022.csv,131,10175.0,193.2,10109.0
2022-04-22 19:28:32.623,166,2,AD8194,ADSBwICAO,36.13802433013916,-115.34975051879884,10150.0,60.0,184.0,-896.0,193.53553,N97CX,4653.0,Light,RS_1090HMC,16113.39659498715,8.700538118243601,4-1-2022 through 4-30-2022.csv,131,10160.0,193.3,10084.0
2022-04-22 19:28:33.663,24,2,AD8194,ADSBwICAO,36.13828182220459,-115.34865617752077,10150.0,61.0,184.0,-1088.0,193.84788,N97CX,4653.0,Light,RS_1090LSC,16014.055889351392,8.646898428375481,4-1-2022 through 4-30-2022.csv,131,10135.0,193.6,10084.0
2022-04-22 19:28:34.737,166,2,AD8194,ADSBwICAO,36.13858222961426,-115.34762620925903,10125.0,61.0,183.0,-1280.0,192.89894,N97CX,4653.0,Light,RS_UAT,15917.335554994186,8.594673625806797,4-1-2022 through 4-30-2022.csv,131,10115.0,193.7,10059.0
2022-04-22 19:28:35.750,166,2,AD8194,ADSBwICAO,36.138882637023926,-115.3465747833252,10075.0,62.0,184.0,-1408.0,194.16488,N97CX,4653.0,Light,RS_UAT,15818.9727002069,8.541561933157073,4-1-2022 through 4-30-2022.csv,131,10095.0,193.8,10009.0
2022-04-22 19:28:36.559,166,2,AD8194,ADSBwICAO,36.13911867141724,-115.34573793411256,10075.0,64.0,183.0,-1408.0,193.86851,N97CX,4653.0,Light,RS_UAT,15740.872696337166,8.499391304717692,4-1-2022 through 4-30-2022.csv,131,10075.0,193.9,10009.0
2022-04-22 19:28:37.369,166,2,AD8194,ADSBwICAO,36.13933324813843,-115.34487962722778,10050.0,62.0,184.0,-1408.0,194.16488,N97CX,4653.0,Light,RS_UAT,15662.337645466258,8.456985769690204,4-1-2022 through 4-30-2022.csv,131,10055.0,194.3,9984.0
2022-04-22 19:28:37.891,166,2,AD8194,ADSBwICAO,36.1395263671875,-115.34415006637572,10050.0,62.0,184.0,-1408.0,194.16488,N97CX,4653.0,Light,RS_1090HMC,15594.993845935574,8.420623026963053,4-1-2022 through 4-30-2022.csv,131,10035.0,194.5,9984.0
2022-04-22 19:28:38.846,166,2,AD8194,ADSBwICAO,36.13980531692505,-115.3432273864746,10025.0,62.0,185.0,-1408.0,195.11279,N97CX,4653.0,Light,RS_1090HMC,15507.878941162824,8.373584741448608,4-1-2022 through 4-30-2022.csv,131,10010.0,194.8,9959.0
2022-04-22 19:28:39.821,24,2,AD8194,ADSBwICAO,36.1400842666626,-115.34213304519652,9975.0,62.0,185.0,-1536.0,195.11279,N97CX,4653.0,Light,RS_1090LSC,15407.52082838248,8.319395695670885,4-1-2022 through 4-30-2022.csv,131,9985.0,195.2,9909.0
2022-04-22 19:28:40.828,166,2,AD8194,ADSBwICAO,36.14034175872803,-115.3411030769348,9950.0,63.0,185.0,-1472.0,195.43285,N97CX,4653.0,Light,RS_1090HMC,15313.38600876655,8.268566959377187,4-1-2022 through 4-30-2022.csv,131,9955.0,195.7,9884.0
2022-04-22 19:28:41.713,24,2,AD8194,ADSBwICAO,36.140620708465576,-115.34022331237792,9925.0,63.0,186.0,-1664.0,196.37973,N97CX,4653.0,Light,RS_UAT,15229.643177927192,8.223349448124834,4-1-2022 through 4-30-2022.csv,131,9925.0,196.1,9859.0
2022-04-22 19:28:42.532,166,2,AD8194,ADSBwICAO,36.14085674285889,-115.33938646316528,9900.0,63.0,186.0,-1664.0,196.37973,N97CX,4653.0,Light,RS_UAT,15151.66943471628,8.181246994987193,4-1-2022 through 4-30-2022.csv,131,9900.0,196.5,9834.0
2022-04-22 19:28:43.833,24,2,AD8194,ADSBwICAO,36.14126443862915,-115.33788442611694,9875.0,62.0,187.0,-1472.0,197.01015,N97CX,4653.0,Light,RS_UAT,15012.673014920696,8.106194932462579,4-1-2022 through 4-30-2022.csv,131,9875.0,197.1,9809.0
2022-04-22 19:28:44.859,166,2,AD8194,ADSBwICAO,36.1415433883667,-115.336811542511,9850.0,63.0,187.0,-1408.0,197.32714,N97CX,4653.0,Light,RS_UAT,14914.131842198149,8.052986955830534,4-1-2022 through 4-30-2022.csv,131,9850.0,197.6,9784.0
2022-04-22 19:28:45.824,24,2,AD8194,ADSBwICAO,36.14182233810425,-115.33573865890504,9825.0,63.0,188.0,-1472.0,198.27506,N97CX,4653.0,Light,RS_1090LSC,14815.626712289106,7.999798440760856,4-1-2022 through 4-30-2022.csv,131,9825.0,198.0,9759.0
2022-04-22 19:28:46.834,166,2,AD8194,ADSBwICAO,36.14212274551392,-115.33466577529909,9800.0,62.0,189.0,-1536.0,198.90953,N97CX,4653.0,Light,RS_UAT,14715.920314590989,7.945961292975695,4-1-2022 through 4-30-2022.csv,131,9800.0,198.5,9734.0
2022-04-22 19:28:47.843,24,2,AD8194,ADSBwICAO,36.142401695251465,-115.33361434936523,9775.0,61.0,189.0,-1472.0,198.6001,N97CX,4653.0,Light,RS_1090LSC,14619.131831046798,7.893699692789847,4-1-2022 through 4-30-2022.csv,131,9775.0,199.0,9709.0
2022-04-22 19:28:48.930,166,2,AD8194,ADSBwICAO,36.14270210266113,-115.33236980438232,9750.0,60.0,190.0,-1408.0,199.24859,N97CX,4653.0,Light,RS_1090HMC,14506.33884733532,7.832796353852764,4-1-2022 through 4-30-2022.csv,131,9755.0,199.4,9684.0
2022-04-22 19:28:50.093,166,2,AD8194,ADSBwICAO,36.14302396774292,-115.33108234405518,9725.0,60.0,191.0,-1344.0,200.2024,N97CX,4653.0,Light,RS_1090HMC,14389.074745368756,7.769478804194792,4-1-2022 through 4-30-2022.csv,131,9735.0,199.8,9659.0
2022-04-22 19:28:51.036,166,2,AD8194,ADSBwICAO,36.14328145980835,-115.3300952911377,9725.0,60.0,191.0,-1216.0,200.2024,N97CX,4653.0,Light,RS_UAT,14298.588422468914,7.720620098525332,4-1-2022 through 4-30-2022.csv,131,9715.0,200.2,9659.0
2022-04-22 19:28:52.384,24,2,AD8194,ADSBwICAO,36.143624782562256,-115.32867908477785,9700.0,58.0,192.0,-1280.0,200.56919,N97CX,4653.0,Light,RS_1090HMC,14170.350784754097,7.651377313582125,4-1-2022 through 4-30-2022.csv,131,9690.0,200.6,9634.0
2022-04-22 19:28:53.282,166,2,AD8194,ADSBwICAO,36.143882274627686,-115.32771348953248,9675.0,58.0,192.0,-1344.0,200.56919,N97CX,4653.0,Light,RS_1090HMC,14081.589120835886,7.603449849263438,4-1-2022 through 4-30-2022.csv,131,9660.0,200.9,9609.0
2022-04-22 19:28:55.106,166,2,AD8194,ADSBwICAO,36.144375801086426,-115.32558917999268,9625.0,58.0,193.0,-1600.0,201.52667,N97CX,4653.0,Light,RS_1090HMC,13890.740033070297,7.500399585891088,4-1-2022 through 4-30-2022.csv,131,9625.0,201.3,9559.0
2022-04-22 19:28:56.217,24,2,AD8194,ADSBwICAO,36.144654750823975,-115.32440900802612,9575.0,59.0,193.0,-1728.0,201.81675,N97CX,4653.0,Light,RS_1090LSC,13784.52309192176,7.44304702587568,4-1-2022 through 4-30-2022.csv,131,9590.0,201.5,9509.0
2022-04-22 19:28:57.061,166,2,AD8194,ADSBwICAO,36.14491224288941,-115.32350778579712,9550.0,59.0,193.0,-1856.0,201.81675,N97CX,4653.0,Light,RS_UAT,13700.812582216528,7.397846966639594,4-1-2022 through 4-30-2022.csv,131,9555.0,201.8,9484.0
2022-04-22 19:28:57.755,24,2,AD8194,ADSBwICAO,36.14506244659424,-115.32284259796144,9525.0,59.0,193.0,-1856.0,201.81675,N97CX,4653.0,Light,RS_UAT,13641.416103103204,7.365775433641039,4-1-2022 through 4-30-2022.csv,131,9520.0,201.8,9459.0
