TSDateTime,SV,LinkVersion,ICAO,AddrQualifier,Latitude,Longitude,PressureAlt,NSVelocity,EWVelocity,VerticalRate,GroundSpeed,TargetID,Mode3,CategoryCode,EquipmentType,dist_to_VGT_m,dist_to_VGT_nm,source_file,Group,sm_alt,sm_gs,corrected_alt
2022-04-03 19:20:32.097,24,2,AD8194,ADSBwICAO,36.14034175872803,-115.3813362121582,5575.0,154.0,90.0,-960.0,178.3704,N97CX,5755.0,Light,RS_1090LSC,18509.910709126143,9.994552218750616,4-1-2022 through 4-30-2022.csv,129,5558.3,178.1,5546.0
2022-04-03 19:20:33.253,166,2,AD8194,ADSBwICAO,36.14124298095703,-115.38069248199464,5550.0,154.0,90.0,-960.0,178.3704,N97CX,5755.0,Light,RS_1090HMC,18415.221056689985,9.943423896700857,4-1-2022 through 4-30-2022.csv,129,5550.0,177.7,5521.0
2022-04-03 19:20:34.044,166,2,AD8194,ADSBwICAO,36.14182233810425,-115.38028478622437,5550.0,153.0,90.0,-896.0,177.50775,N97CX,5755.0,Light,RS_UAT,18354.976866578112,9.91089463638127,4-1-2022 through 4-30-2022.csv,129,5540.0,177.4,5521.0
2022-04-03 19:20:35.378,24,2,AD8194,ADSBwICAO,36.14270210266113,-115.3796410560608,5525.0,152.0,90.0,-896.0,176.64654,N97CX,5755.0,Light,RS_1090LSC,18261.677762428168,9.860517150339184,4-1-2022 through 4-30-2022.csv,129,5525.0,177.0,5496.0
2022-04-03 19:20:36.437,24,2,AD8194,ADSBwICAO,36.143431663513184,-115.37912607192992,5500.0,152.0,89.0,-896.0,176.13915,N97CX,5755.0,Light,RS_1090LSC,18186.025398001053,9.81966814146925,4-1-2022 through 4-30-2022.csv,129,5510.0,176.5,5471.0
2022-04-03 19:20:37.394,166,2,AD8194,ADSBwICAO,36.14413976669312,-115.37858963012695,5500.0,152.0,89.0,-896.0,176.13915,N97CX,5755.0,Light,RS_1090HMC,18109.758380659016,9.778487246576145,4-1-2022 through 4-30-2022.csv,129,5495.0,176.2,5471.0
2022-04-03 19:20:38.405,24,2,AD8194,ADSBwICAO,36.14482641220093,-115.3780746459961,5475.0,152.0,89.0,-832.0,176.13915,N97CX,5755.0,Light,RS_1090LSC,18036.372930564503,9.73886227352295,4-1-2022 through 4-30-2022.csv,129,5485.0,176.0,5446.0
2022-04-03 19:20:39.003,166,2,AD8194,ADSBwICAO,36.14534139633179,-115.3777313232422,5475.0,152.0,89.0,-832.0,176.13915,N97CX,5755.0,Light,RS_UAT,17984.951792242533,9.711097080044564,4-1-2022 through 4-30-2022.csv,129,5475.0,175.7,5446.0
2022-04-03 19:20:40.421,24,2,AD8194,ADSBwICAO,36.14622116088867,-115.3770661354065,5475.0,151.0,89.0,-576.0,175.27692,N97CX,5755.0,Light,RS_1090LSC,17890.84299219933,9.660282393196182,4-1-2022 through 4-30-2022.csv,129,5465.0,175.4,5446.0
2022-04-03 19:20:42.287,24,2,AD8194,ADSBwICAO,36.14753007888794,-115.37612199783324,5450.0,151.0,88.0,-512.0,174.77128,N97CX,5755.0,Light,RS_1090LSC,17755.028912330385,9.586948656765866,4-1-2022 through 4-30-2022.csv,129,5455.0,175.1,5421.0
2022-04-03 19:20:43.093,24,2,AD8194,ADSBwICAO,36.14813089370728,-115.375714302063,5450.0,151.0,88.0,-640.0,174.77128,N97CX,5755.0,Light,RS_UAT,17694.995719273174,9.554533325741454,4-1-2022 through 4-30-2022.csv,129,5440.0,174.7,5421.0
2022-04-03 19:20:43.732,166,2,AD8194,ADSBwICAO,36.14853858947754,-115.37543535232544,5425.0,151.0,88.0,-640.0,174.77128,N97CX,5755.0,Light,RS_1090HMC,17654.14024642579,9.53247313521911,4-1-2022 through 4-30-2022.csv,129,5425.0,174.4,5396.0
2022-04-03 19:20:44.844,166,2,AD8194,ADSBwICAO,36.149375438690186,-115.37481307983398,5400.0,150.0,88.0,-768.0,173.90802,N97CX,5755.0,Light,RS_1090HMC,17566.350106083904,9.485070251665174,4-1-2022 through 4-30-2022.csv,129,5410.0,174.3,5371.0
2022-04-03 19:20:45.819,24,2,AD8194,ADSBwICAO,36.150062084198,-115.37429809570312,5400.0,150.0,88.0,-832.0,173.90802,N97CX,5755.0,Light,RS_1090LSC,17494.127271981557,9.44607304102676,4-1-2022 through 4-30-2022.csv,129,5390.0,174.2,5371.0
2022-04-03 19:20:47.786,24,2,AD8194,ADSBwICAO,36.151392459869385,-115.37333250045776,5375.0,150.0,88.0,-832.0,173.90802,N97CX,5755.0,Light,RS_1090LSC,17357.3206771256,9.372203389376674,4-1-2022 through 4-30-2022.csv,129,5375.0,174.2,5346.0
2022-04-03 19:20:48.901,24,2,AD8194,ADSBwICAO,36.15218639373779,-115.3727960586548,5350.0,150.0,89.0,-832.0,174.41617,N97CX,5755.0,Light,RS_UAT,17279.28297758198,9.330066402582062,4-1-2022 through 4-30-2022.csv,129,5360.0,174.4,5321.0
2022-04-03 19:20:50.014,24,2,AD8194,ADSBwICAO,36.15302324295044,-115.37217378616332,5350.0,151.0,88.0,-832.0,174.77128,N97CX,5755.0,Light,RS_UAT,17192.548421446314,9.283233488901898,4-1-2022 through 4-30-2022.csv,129,5340.0,174.4,5321.0
2022-04-03 19:20:51.423,166,2,AD8194,ADSBwICAO,36.15396738052368,-115.3714656829834,5325.0,150.0,90.0,-704.0,174.92856,N97CX,5755.0,Light,RS_1090HMC,17094.489375874502,9.230285840105022,4-1-2022 through 4-30-2022.csv,129,5325.0,174.5,5296.0
2022-04-03 19:20:52.467,166,2,AD8194,ADSBwICAO,36.15467548370361,-115.37095069885254,5300.0,149.0,90.0,-768.0,174.07182,N97CX,5755.0,Light,RS_UAT,17022.50010275863,9.191414742310275,4-1-2022 through 4-30-2022.csv,129,5310.0,174.5,5271.0
2022-04-03 19:20:53.670,166,2,AD8194,ADSBwICAO,36.15551233291626,-115.3703498840332,5300.0,149.0,90.0,-768.0,174.07182,N97CX,5755.0,Light,RS_1090HMC,16938.31562007676,9.145958758140798,4-1-2022 through 4-30-2022.csv,129,5290.0,174.3,5271.0
2022-04-03 19:20:54.798,24,2,AD8194,ADSBwICAO,36.15624189376831,-115.369770526886,5275.0,149.0,91.0,-1024.0,174.59095,N97CX,5755.0,Light,RS_1090LSC,16860.486985431733,9.103934657360549,4-1-2022 through 4-30-2022.csv,129,5270.0,174.2,5246.0
2022-04-03 19:20:55.558,166,2,AD8194,ADSBwICAO,36.15675687789917,-115.36940574645996,5250.0,149.0,90.0,-1216.0,174.07182,N97CX,5755.0,Light,RS_UAT,16809.369054813098,9.076333182944438,4-1-2022 through 4-30-2022.csv,129,5250.0,174.0,5221.0
2022-04-03 19:20:56.275,166,2,AD8194,ADSBwICAO,36.15729331970215,-115.36897659301758,5225.0,149.0,90.0,-1280.0,174.07182,N97CX,5755.0,Light,RS_1090HMC,16752.10523230384,9.04541319238868,4-1-2022 through 4-30-2022.csv,129,5225.0,173.8,5196.0
2022-04-03 19:20:57.273,24,2,AD8194,ADSBwICAO,36.15797996520996,-115.36846160888672,5200.0,148.0,90.0,-1344.0,173.21663,N97CX,5755.0,Light,RS_1090LSC,16681.847118365044,9.007476845769462,4-1-2022 through 4-30-2022.csv,129,5200.0,173.6,5171.0
2022-04-03 19:20:58.898,166,2,AD8194,ADSBwICAO,36.15907430648804,-115.36766767501832,5175.0,148.0,90.0,-1408.0,173.21663,N97CX,5755.0,Light,RS_1090HMC,16572.5108571244,8.948439987648165,4-1-2022 through 4-30-2022.csv,129,5180.0,173.4,5146.0
