TSDateTime,SV,LinkVersion,ICAO,AddrQualifier,Latitude,Longitude,PressureAlt,NSVelocity,EWVelocity,VerticalRate,GroundSpeed,TargetID,Mode3,CategoryCode,EquipmentType,dist_to_VGT_m,dist_to_VGT_nm,source_file,Group,sm_alt,sm_gs,corrected_alt
2020-06-02 17:40:31.508,166,2,AD8194,ADSBwICAO,36.05839490890503,-115.1118278503418,5425.0,203.0,-25.0,0.0,204.53362,N97CX,4602.0,Light,RS_1090LSC,18489.7071527066,9.983643171007884,6-1-2020 through 6-30-2020.csv,42,5425.0,204.5,5506.9
2020-06-02 17:40:32.473,166,2,AD8194,ADSBwICAO,36.05931758880615,-115.1119351387024,5425.0,203.0,-25.0,0.0,204.53362,N97CX,4602.0,Light,RS_1090HMC,18391.876590543303,9.930818893381913,6-1-2020 through 6-30-2020.csv,42,5425.0,204.3,5506.9
2020-06-02 17:40:33.469,166,2,AD8194,ADSBwICAO,36.06024026870728,-115.11206388473512,5425.0,203.0,-25.0,64.0,204.53362,N97CX,4602.0,Light,RS_1090LSC,18293.324047493566,9.877604777264343,6-1-2020 through 6-30-2020.csv,42,5425.0,204.1,5506.9
2020-06-02 17:40:34.501,24,2,AD8194,ADSBwICAO,36.06122732162476,-115.11223554611206,5425.0,202.0,-25.0,64.0,203.54115,N97CX,4602.0,Light,RS_1090HMC,18186.716330337324,9.820041215084949,6-1-2020 through 6-30-2020.csv,42,5425.0,203.8,5506.9
2020-06-02 17:40:35.411,166,2,AD8194,ADSBwICAO,36.06202125549317,-115.11234283447266,5425.0,202.0,-25.0,64.0,203.54115,N97CX,4602.0,Light,RS_1090LSC,18102.12947556183,9.774367967366,6-1-2020 through 6-30-2020.csv,42,5425.0,203.4,5506.9
2020-06-02 17:40:36.117,166,2,AD8194,ADSBwICAO,36.062729358673096,-115.11245012283324,5425.0,201.0,-26.0,128.0,202.67462,N97CX,4602.0,Light,RS_UAT,18026.295965349043,9.733421147596676,6-1-2020 through 6-30-2020.csv,42,5425.0,202.8,5506.9
2020-06-02 17:40:37.385,24,2,AD8194,ADSBwICAO,36.06390953063965,-115.1126217842102,5425.0,201.0,-26.0,128.0,202.67462,N97CX,4602.0,Light,RS_1090HMC,17900.23783666978,9.665355203385412,6-1-2020 through 6-30-2020.csv,42,5425.0,202.5,5506.9
2020-06-02 17:40:38.196,24,2,AD8194,ADSBwICAO,36.0646390914917,-115.11279344558716,5425.0,200.0,-26.0,128.0,201.68292,N97CX,4602.0,Light,RS_1090HMC,17819.932464710157,9.621993771441767,6-1-2020 through 6-30-2020.csv,42,5425.0,201.9,5506.9
2020-06-02 17:40:38.854,166,2,AD8194,ADSBwICAO,36.06532573699951,-115.11287927627563,5425.0,200.0,-26.0,128.0,201.68292,N97CX,4602.0,Light,RS_UAT,17747.17581590576,9.582708323923198,6-1-2020 through 6-30-2020.csv,42,5425.0,201.5,5506.9
2020-06-02 17:40:40.291,166,2,AD8194,ADSBwICAO,36.06657028198242,-115.11311531066896,5425.0,199.0,-26.0,64.0,200.69131,N97CX,4602.0,Light,RS_1090HMC,17612.39313636019,9.509931499114574,6-1-2020 through 6-30-2020.csv,42,5425.0,201.1,5506.9
2020-06-02 17:40:41.406,166,2,AD8194,ADSBwICAO,36.06762170791626,-115.11326551437378,5425.0,199.0,-26.0,0.0,200.69131,N97CX,4602.0,Light,RS_1090HMC,17500.429150650925,9.449475783288836,6-1-2020 through 6-30-2020.csv,42,5425.0,200.7,5506.9
