TSDateTime,SV,LinkVersion,ICAO,AddrQualifier,Latitude,Longitude,PressureAlt,NSVelocity,EWVelocity,VerticalRate,GroundSpeed,TargetID,Mode3,CategoryCode,EquipmentType,dist_to_VGT_m,dist_to_VGT_nm,source_file,Group,sm_alt,sm_gs,corrected_alt
2019-11-17 19:28:09.902,166,2,AD8194,ADSBwICAO,36.1325740814209,-115.0123929977417,8800.0,17.0,-209.0,-1344.0,209.69025,N97CX,4642.0,Light,RS_UAT,18507.020134442217,9.992991433284134,11-1-2019 through 11-30-2019.csv,20,8791.7,209.6,8992.5
2019-11-17 19:28:10.585,166,2,AD8194,ADSBwICAO,36.13261699676514,-115.01322984695436,8800.0,16.0,-209.0,-1216.0,209.61155,N97CX,4642.0,Light,RS_1090HMC,18438.475316508426,9.95598019249915,11-1-2019 through 11-30-2019.csv,20,8787.5,209.3,8992.5
2019-11-17 19:28:11.571,166,2,AD8194,ADSBwICAO,36.132659912109375,-115.01443147659302,8775.0,14.0,-209.0,-960.0,209.46837,N97CX,4642.0,Light,RS_1090HMC,18341.13011362114,9.903417987916384,11-1-2019 through 11-30-2019.csv,20,8785.0,209.1,8967.5
2019-11-17 19:28:12.529,166,2,AD8194,ADSBwICAO,36.13274574279785,-115.01563310623168,8775.0,12.0,-208.0,-768.0,208.34587,N97CX,4642.0,Light,RS_1090HMC,18241.632553774554,9.849693603549976,11-1-2019 through 11-30-2019.csv,20,8775.0,208.8,8967.5
2019-11-17 19:28:13.143,24,2,AD8194,ADSBwICAO,36.13278865814209,-115.0162124633789,8775.0,11.0,-208.0,-704.0,208.29066,N97CX,4642.0,Light,RS_UAT,18193.61514283409,9.823766275828342,11-1-2019 through 11-30-2019.csv,20,8765.0,208.3,8967.5
2019-11-17 19:28:14.409,24,2,AD8194,ADSBwICAO,36.13283157348633,-115.01786470413208,8750.0,10.0,-208.0,-576.0,208.24025,N97CX,4642.0,Light,RS_1090LSC,18061.047146497727,9.75218528428603,11-1-2019 through 11-30-2019.csv,20,8760.0,207.8,8942.5
2019-11-17 19:28:15.023,166,2,AD8194,ADSBwICAO,36.132874488830566,-115.01859426498412,8750.0,9.0,-207.0,-512.0,207.19556,N97CX,,Light,RS_UAT,18001.30583873613,9.719927558712811,11-1-2019 through 11-30-2019.csv,20,8750.0,207.4,8942.5
2019-11-17 19:28:16.428,166,2,AD8194,ADSBwICAO,36.132917404174805,-115.0202465057373,8750.0,8.0,-207.0,-384.0,207.15453,N97CX,4642.0,Light,RS_1090HMC,17869.088375298747,9.64853583979414,11-1-2019 through 11-30-2019.csv,20,8740.0,207.0,8942.5
2019-11-17 19:28:17.441,166,2,AD8194,ADSBwICAO,36.13296031951904,-115.02142667770386,8725.0,8.0,-206.0,-320.0,206.15528,N97CX,4642.0,Light,RS_1090HMC,17774.139474981046,9.597267535086958,11-1-2019 through 11-30-2019.csv,20,8735.0,206.5,8917.5
2019-11-17 19:28:18.589,166,2,AD8194,ADSBwICAO,36.13296031951904,-115.022714138031,8725.0,7.0,-206.0,-384.0,206.1189,N97CX,4642.0,Light,RS_1090HMC,17673.252631670995,9.542792997662524,11-1-2019 through 11-30-2019.csv,20,8725.0,206.3,8917.5
