TSDateTime,SV,LinkVersion,ICAO,AddrQualifier,Latitude,Longitude,PressureAlt,NSVelocity,EWVelocity,VerticalRate,GroundSpeed,TargetID,Mode3,CategoryCode,EquipmentType,dist_to_VGT_m,dist_to_VGT_nm,source_file,Group,sm_alt,sm_gs,corrected_alt
2020-08-01 17:39:15.236,166,2,AD8194,ADSBwICAO,36.32592916488648,-115.04584550857544,4625.0,-48.0,-170.0,-1152.0,176.64654,N97CX,6731.0,Light,RS_1090LSC,18483.446523335355,9.980262701584964,8-1-2020 through 8-31-2020.csv,52,4625.0,176.4,4614.5
2020-08-01 17:39:16.181,24,2,AD8194,ADSBwICAO,36.32569313049317,-115.04683256149292,4625.0,-50.0,-169.0,-832.0,176.24131,N97CX,6731.0,Light,RS_1090LSC,18401.53646044712,9.936034805856975,8-1-2020 through 8-31-2020.csv,52,4618.8,176.4,4614.5
2020-08-01 17:39:16.858,24,2,AD8194,ADSBwICAO,36.32556438446045,-115.04739046096802,4625.0,-50.0,-169.0,-768.0,176.24131,N97CX,6731.0,Light,RS_UAT,18355.64354523816,9.911254614059482,8-1-2020 through 8-31-2020.csv,52,4615.0,176.4,4614.5
2020-08-01 17:39:18.219,166,2,AD8194,ADSBwICAO,36.32519960403442,-115.04876375198364,4600.0,-51.0,-169.0,-640.0,176.52762,N97CX,6731.0,Light,RS_1090HMC,18239.10323616229,9.84832788129713,8-1-2020 through 8-31-2020.csv,52,4610.0,176.4,4589.5
2020-08-01 17:39:18.778,24,2,AD8194,ADSBwICAO,36.32513523101807,-115.04912853240968,4600.0,-51.0,-169.0,-576.0,176.52762,N97CX,6731.0,Light,RS_UAT,18210.701464939262,9.832992151695066,8-1-2020 through 8-31-2020.csv,52,4600.0,176.4,4589.5
2020-08-01 17:39:19.586,24,2,AD8194,ADSBwICAO,36.324942111968994,-115.04990100860596,4600.0,-50.0,-169.0,-576.0,176.24131,N97CX,6731.0,Light,RS_UAT,18146.19508305476,9.798161491930212,8-1-2020 through 8-31-2020.csv,52,4590.0,176.4,4589.5
2020-08-01 17:39:20.700,166,2,AD8194,ADSBwICAO,36.324663162231445,-115.05103826522829,4575.0,-50.0,-169.0,-512.0,176.24131,N97CX,6731.0,Light,RS_1090HMC,18051.755819751656,9.74716836919636,8-1-2020 through 8-31-2020.csv,52,4585.0,176.3,4564.5
2020-08-01 17:39:21.472,166,2,AD8194,ADSBwICAO,36.32447004318237,-115.0518536567688,4575.0,-50.0,-169.0,-512.0,176.24131,N97CX,6731.0,Light,RS_UAT,17984.665704274652,9.71094260489992,8-1-2020 through 8-31-2020.csv,52,4575.0,176.1,4564.5
2020-08-01 17:39:22.552,166,2,AD8194,ADSBwICAO,36.32419109344482,-115.05292654037476,4575.0,-50.0,-169.0,-512.0,176.24131,N97CX,6731.0,Light,RS_1090LSC,17894.55289090075,9.662285578240146,8-1-2020 through 8-31-2020.csv,52,4565.0,176.0,4564.5
2020-08-01 17:39:23.445,166,2,AD8194,ADSBwICAO,36.32399797439575,-115.05380630493164,4550.0,-51.0,-168.0,-512.0,175.5705,N97CX,6731.0,Light,RS_1090HMC,17823.544908730044,9.62394433516741,8-1-2020 through 8-31-2020.csv,52,4560.0,176.0,4539.5
