TSDateTime,SV,LinkVersion,ICAO,AddrQualifier,Latitude,Longitude,PressureAlt,NSVelocity,EWVelocity,VerticalRate,GroundSpeed,TargetID,Mode3,CategoryCode,EquipmentType,dist_to_VGT_m,dist_to_VGT_nm,source_file,Group,sm_alt,sm_gs,corrected_alt
2022-07-17 18:58:27.024,24,2,AD8194,ADSBwICAO,36.37386560440064,-115.15313386917114,8300.0,-197.0,-21.0,-2560.0,198.11613,N97CX,6656.0,Light,RS_1090HMC,18516.76358725299,9.99825247691846,7-1-2022 through 7-31-2022.csv,141,8266.7,198.3,8289.5
2022-07-17 18:58:27.715,166,2,AD8194,ADSBwICAO,36.37330770492554,-115.15321969985962,8275.0,-197.0,-22.0,-2368.0,198.22462,N97CX,6656.0,Light,RS_UAT,18454.445882155786,9.964603608075477,7-1-2022 through 7-31-2022.csv,141,8250.0,198.3,8264.5
2022-07-17 18:58:28.780,24,2,AD8194,ADSBwICAO,36.37221336364746,-115.15336990356444,8225.0,-197.0,-24.0,-2048.0,198.45654,N97CX,6656.0,Light,RS_UAT,18332.537748048388,9.898778481667597,7-1-2022 through 7-31-2022.csv,141,8235.0,198.4,8214.5
2022-07-17 18:58:29.838,166,2,AD8194,ADSBwICAO,36.37131214141846,-115.15352010726927,8200.0,-197.0,-25.0,-1920.0,198.57996,N97CX,6656.0,Light,RS_UAT,18231.66991312902,9.844314207953031,7-1-2022 through 7-31-2022.csv,141,8205.0,198.5,8189.5
2022-07-17 18:58:30.979,166,2,AD8194,ADSBwICAO,36.37028217315674,-115.15371322631836,8175.0,-197.0,-25.0,-1856.0,198.57996,N97CX,6656.0,Light,RS_1090LSC,18116.008012014023,9.78186177754537,7-1-2022 through 7-31-2022.csv,141,8170.0,198.6,8164.5
2022-07-17 18:58:31.911,24,2,AD8194,ADSBwICAO,36.36948823928833,-115.15382051467896,8150.0,-197.0,-26.0,-1856.0,198.70833,N97CX,6656.0,Light,RS_UAT,18027.60551998627,9.734128250532544,7-1-2022 through 7-31-2022.csv,141,8145.0,198.7,8139.5
2022-07-17 18:58:33.073,166,2,AD8194,ADSBwICAO,36.368372440338135,-115.15401363372804,8100.0,-197.0,-27.0,-1792.0,198.84165,N97CX,6656.0,Light,RS_1090HMC,17902.60243009497,9.666631981692747,7-1-2022 through 7-31-2022.csv,141,8115.0,198.8,8089.5
2022-07-17 18:58:33.776,24,2,AD8194,ADSBwICAO,36.36783599853516,-115.1540994644165,8100.0,-197.0,-28.0,-1728.0,198.9799,N97CX,6656.0,Light,RS_UAT,17842.63350714781,9.634251353751518,7-1-2022 through 7-31-2022.csv,141,8085.0,198.9,8089.5
2022-07-17 18:58:34.945,166,2,AD8194,ADSBwICAO,36.366612911224365,-115.1543354988098,8050.0,-197.0,-28.0,-1664.0,198.9799,N97CX,6656.0,Light,RS_1090HMC,17705.17425746741,9.560029296688668,7-1-2022 through 7-31-2022.csv,141,8060.0,199.0,8039.5
2022-07-17 18:58:35.797,24,2,AD8194,ADSBwICAO,36.36601209640503,-115.15442132949828,8025.0,-197.0,-29.0,-1664.0,199.12308,N97CX,6656.0,Light,RS_UAT,17638.200130812344,9.523866161345758,7-1-2022 through 7-31-2022.csv,141,8040.0,199.1,8014.5
2022-07-17 18:58:36.553,24,2,AD8194,ADSBwICAO,36.36528253555298,-115.154550075531,8025.0,-197.0,-30.0,-1664.0,199.27117,N97CX,6656.0,Light,RS_UAT,17556.429423108875,9.47971351139788,7-1-2022 through 7-31-2022.csv,141,8015.0,199.2,8014.5
2022-07-17 18:58:37.065,166,2,AD8194,ADSBwICAO,36.36470317840576,-115.1546573638916,8000.0,-197.0,-30.0,-1664.0,199.27117,N97CX,6656.0,Light,RS_1090HMC,17491.402696748377,9.444601888093077,7-1-2022 through 7-31-2022.csv,141,7995.0,199.3,7989.5
2022-07-17 18:58:37.966,24,2,AD8194,ADSBwICAO,36.36399507522583,-115.15480756759644,7975.0,-197.0,-31.0,-1664.0,199.42417,N97CX,6656.0,Light,RS_UAT,17411.577765663595,9.401499873468463,7-1-2022 through 7-31-2022.csv,141,7975.0,199.4,7964.5
2022-07-17 18:58:38.924,24,2,AD8194,ADSBwICAO,36.363093852996826,-115.1549792289734,7950.0,-197.0,-31.0,-1664.0,199.42417,N97CX,6656.0,Light,RS_UAT,17310.34024516276,9.346835985509047,7-1-2022 through 7-31-2022.csv,141,7950.0,199.4,7939.5
2022-07-17 18:58:40.046,166,2,AD8194,ADSBwICAO,36.36199951171875,-115.15519380569458,7925.0,-197.0,-31.0,-1600.0,199.42417,N97CX,6656.0,Light,RS_1090HMC,17187.298736015342,9.280398885537442,7-1-2022 through 7-31-2022.csv,141,7925.0,199.4,7914.5
2022-07-17 18:58:41.092,24,2,AD8194,ADSBwICAO,36.36107683181763,-115.15536546707152,7900.0,-197.0,-31.0,-1600.0,199.42417,N97CX,6656.0,Light,RS_UAT,17083.729575550777,9.2244760127164,7-1-2022 through 7-31-2022.csv,141,7900.0,199.3,7889.5
2022-07-17 18:58:42.104,24,2,AD8194,ADSBwICAO,36.36017560958862,-115.1555585861206,7875.0,-197.0,-30.0,-1600.0,199.27117,N97CX,6656.0,Light,RS_UAT,16982.102688148745,9.169601883449646,7-1-2022 through 7-31-2022.csv,141,7870.0,199.3,7864.5
2022-07-17 18:58:43.012,24,2,AD8194,ADSBwICAO,36.3592529296875,-115.15570878982544,7850.0,-197.0,-29.0,-1600.0,199.12308,N97CX,6656.0,Light,RS_UAT,16878.93235322592,9.11389435919326,7-1-2022 through 7-31-2022.csv,141,7840.0,199.0,7839.5
2022-07-17 18:58:44.337,24,2,AD8194,ADSBwICAO,36.35807275772095,-115.15594482421876,7800.0,-197.0,-29.0,-1536.0,199.12308,N97CX,6656.0,Light,RS_1090HMC,16746.164198436072,9.04220529073222,7-1-2022 through 7-31-2022.csv,141,7815.0,198.8,7789.5
2022-07-17 18:58:45.258,166,2,AD8194,ADSBwICAO,36.35725736618042,-115.1561164855957,7775.0,-196.0,-29.0,-1536.0,198.13379,N97CX,6656.0,Light,RS_1090HMC,16654.276133738942,8.992589705042626,7-1-2022 through 7-31-2022.csv,141,7785.0,198.6,7764.5
2022-07-17 18:58:45.909,166,2,AD8194,ADSBwICAO,36.35672092437744,-115.15618085861206,7775.0,-196.0,-30.0,-1536.0,198.28263,N97CX,6656.0,Light,RS_UAT,16594.72291914418,8.960433541654526,7-1-2022 through 7-31-2022.csv,141,7760.0,198.4,7764.5
2022-07-17 18:58:47.252,166,2,AD8194,ADSBwICAO,36.35543346405029,-115.15641689300536,7725.0,-196.0,-30.0,-1472.0,198.28263,N97CX,6656.0,Light,RS_1090HMC,16450.290335121812,8.882446185270958,7-1-2022 through 7-31-2022.csv,141,7740.0,198.1,7714.5
2022-07-17 18:58:47.783,166,2,AD8194,ADSBwICAO,36.35506868362427,-115.15650272369383,7725.0,-196.0,-30.0,-1472.0,198.28263,N97CX,6656.0,Light,RS_UAT,16409.016449003782,8.86016006965647,7-1-2022 through 7-31-2022.csv,141,7720.0,197.9,7714.5
2022-07-17 18:58:48.845,166,2,AD8194,ADSBwICAO,36.35399580001831,-115.15669584274292,7700.0,-195.0,-30.0,-1408.0,197.2942,N97CX,6656.0,Light,RS_UAT,16288.72663272166,8.7952087649685,7-1-2022 through 7-31-2022.csv,141,7695.0,197.7,7689.5
2022-07-17 18:58:50.235,166,2,AD8194,ADSBwICAO,36.35268688201904,-115.15693187713624,7675.0,-195.0,-30.0,-1408.0,197.2942,N97CX,6656.0,Light,RS_1090HMC,16141.970135964308,8.715966596093038,7-1-2022 through 7-31-2022.csv,141,7675.0,197.4,7664.5
