TSDateTime,SV,LinkVersion,ICAO,AddrQualifier,Latitude,Longitude,PressureAlt,NSVelocity,EWVelocity,VerticalRate,GroundSpeed,TargetID,Mode3,CategoryCode,EquipmentType,dist_to_VGT_m,dist_to_VGT_nm,source_file,Group,sm_alt,sm_gs,corrected_alt
2022-01-24 20:58:41.498,24,2,AD8194,ADSBwICAO,36.140620708465576,-115.38161516189577,5300.0,157.0,99.0,-896.0,185.60711,N97CX,2456.0,Light,RS_1090LSC,18519.504698428264,9.999732558546578,1-1-2022 through 1-31-2022.csv,121,5291.7,185.3,5391.2
2022-01-24 20:58:42.405,24,2,AD8194,ADSBwICAO,36.14124298095703,-115.38110017776488,5300.0,156.0,100.0,-768.0,185.29976,N97CX,2456.0,Light,RS_1090HMC,18448.44702951438,9.961364486778823,1-1-2022 through 1-31-2022.csv,121,5287.5,185.1,5391.2
2022-01-24 20:58:42.960,24,2,AD8194,ADSBwICAO,36.141629219055176,-115.3807783126831,5275.0,155.0,101.0,-704.0,185.0027,N97CX,2456.0,Light,RS_UAT,18404.212792147428,9.93747990936686,1-1-2022 through 1-31-2022.csv,121,5285.0,184.7,5366.2
2022-01-24 20:58:44.130,166,2,AD8194,ADSBwICAO,36.14248752593994,-115.3800916671753,5275.0,153.0,103.0,-576.0,184.43969,N97CX,2456.0,Light,RS_UAT,18308.393881217577,9.88574183651057,1-1-2022 through 1-31-2022.csv,121,5280.0,184.3,5366.2
2022-01-24 20:58:45.172,166,2,AD8194,ADSBwICAO,36.14319562911987,-115.37949085235596,5275.0,151.0,104.0,-448.0,183.34939,N97CX,,Light,RS_UAT,18226.689955747155,9.841625246083778,1-1-2022 through 1-31-2022.csv,121,5270.0,183.7,5366.2
2022-01-24 20:58:46.190,24,2,AD8194,ADSBwICAO,36.14394664764404,-115.37882566452026,5275.0,151.0,104.0,-384.0,183.34939,N97CX,2456.0,Light,RS_1090HMC,18137.891945220697,9.793678156166685,1-1-2022 through 1-31-2022.csv,121,5260.0,183.2,5366.2
2022-01-24 20:58:47.873,166,2,AD8194,ADSBwICAO,36.14514827728272,-115.37781715393066,5250.0,150.0,104.0,-640.0,182.52671,N97CX,2456.0,Light,RS_UAT,18000.70237403574,9.719601713842192,1-1-2022 through 1-31-2022.csv,121,5245.0,183.0,5341.2
2022-01-24 20:58:49.004,166,2,AD8194,ADSBwICAO,36.145899295806885,-115.3771948814392,5225.0,150.0,104.0,-768.0,182.52671,N97CX,2456.0,Light,RS_1090HMC,17915.82623173614,9.673772263356447,1-1-2022 through 1-31-2022.csv,121,5230.0,182.9,5316.2
2022-01-24 20:58:50.023,24,2,AD8194,ADSBwICAO,36.14667177200317,-115.3765082359314,5200.0,150.0,105.0,-896.0,183.09833,N97CX,2456.0,Light,RS_UAT,17824.86119284784,9.624655071732096,1-1-2022 through 1-31-2022.csv,121,5210.0,182.9,5291.2
2022-01-24 20:58:51.178,166,2,AD8194,ADSBwICAO,36.14744424819946,-115.3758430480957,5200.0,150.0,105.0,-1024.0,183.09833,N97CX,2456.0,Light,RS_1090HMC,17735.828838354184,9.576581446195563,1-1-2022 through 1-31-2022.csv,121,5190.0,183.0,5291.2
2022-01-24 20:58:52.334,166,2,AD8194,ADSBwICAO,36.14817380905152,-115.37522077560423,5175.0,150.0,105.0,-1152.0,183.09833,N97CX,2456.0,Light,RS_1090HMC,17652.39231787281,9.531529329304972,1-1-2022 through 1-31-2022.csv,121,5170.0,183.4,5266.2
2022-01-24 20:58:53.467,166,2,AD8194,ADSBwICAO,36.14892482757568,-115.37455558776855,5150.0,150.0,105.0,-1216.0,183.09833,N97CX,2456.0,Light,RS_1090HMC,17564.632456846477,9.484142795273476,1-1-2022 through 1-31-2022.csv,121,5150.0,183.5,5241.2
